sign	date	prediction
aries	2020-04-05	 Tratarás los asuntos de pareja desde un punto de vista muy serio y eso es bueno porque tu pareja se dará cuenta de que no te lo tomas a la ligera y que es algo que te importa de verdad. Es el mejor camino para resolver esas pequeñas tensiones de la convivencia.
tauro	2020-04-05	 No tendrás que temer nada si alguien te dice que quiere hablar contigo seriamente de alguna cuestión que tiene que ver con un servicio que has prestado o un negocio. Debes actuar confiando en tu criterio y en las cosas que has hecho que no son ningún error.
geminis	2020-04-05	 Hoy encontrarás mucho apoyo en tu pareja en todo lo que quieras emprender y además tendrás un rato para charlar distendidamente sobre un posible cambio de domicilio y nuevas posibilidades emprender otros caminos profesionales.
cancer	2020-04-05	 Te gustaría emprender un viaje, pero es mejor que lo olvides por el momento, ya que hay ciertas circunstancias que no lo permiten y te harán estar pendiente de una persona, quizá un familiar de cierta edad. Te conviene tener la situación lo más controlada posible.
leo	2020-04-05	 Un parón en una actividad te va a venir muy bien para ponerte al día ya que tendrás tiempo para leer y estudiar e investigar algo que te interesaba mucho pero a lo que hasta ahora no habías podido dedicarle tiempo. Será muy gratificante intelectualmente.
virgo	2020-04-05	 Un cambio en tus hábitos de algún tipo te va a permitir no sólo mejorar mucho la salud y vivir de una manera más natural, sino también ahorrar dinero. Te darás cuenta de lo bien que has hecho al ponerte esa meta y llegar a cumplirla. Felicidades.
libra	2020-04-05	 A nuevas realidades, nuevas maneras de gestionar tu tiempo. Eso es lo que debes de tener claro hoy, ya que hay ciertas cosas que han cambiado en tu entorno en relación, especialmente con la familia o los hijos. Aprovecha para reorganizar tus prioridades.
escorpio	2020-04-05	 Tu tiempo es importante, así que si ves que alguien te lo está haciendo perder en exceso con cosas que no son graves, procura poner una excusa y volver a lo tuyo cuanto antes. Esto no significa que no tengas empatía, sino, simplemente, que no dejes que nadie te absorba demasiado.
sagitario	2020-04-05	 El tener las ideas claras en algo que tiene que ver con lo que has realizado ya, es lo mejor para sentirte liberado o liberada de ciertas deudas emocionales. Si haces meditación o relajación, te aportará una gran dosis de serenidad. Descansarás mejor por la noche.
capricornio	2020-04-05	 Mejora algo un pequeño problema de salud que te preocupa desde hace tiempo sin demasiada razón ya que con un poco de disciplina y hábitos saludables lo puedes superar sin ningún problema. Pero eso sí, debes de tener fuerza de voluntad.
acuario	2020-04-05	 No acabas de decidirte a dar un paso en el aspecto sentimental con alguien que quizá has conocido de una manera casual o por alguna aplicación. Piensa si puedes estar cometiendo un error porque no has comprendido lo que desea la otra persona.
piscis	2020-04-05	 Admitir la verdad es el primer paso para mejorar las cosas y hoy te darás cuenta de que ese es el camino para asumir que puedes vivir la vida con optimismo y felicidad aunque haya cosas que no te gustan. Si puedes, cámbialas, está en tu mano hacerlo.
aries	2020-04-06	 Te irá mejor si le haces frente a la pereza y te dedicas a planear una rutina de ejercicio que te hará estar mucho más saludable. Es hora de ponerse en marcha y si ya lo haces, de mejorar alguna parte de él. Sonríe y mira todo con el vaso medio lleno.
tauro	2020-04-06	 No pienses en negativo lo que te queda por hacer hoy ya que dentro de poco vas a sentir una liberación en tus obligaciones. Ponte las pilas y procura acabar todo cuanto antes para descansar en calma. La positividad es fundamental para tu bienestar.
geminis	2020-04-06	 Hay algo que no te esperas y que hoy va a suceder relacionado con una persona del trabajo. Intenta eludir cualquier responsabilidad que no sea tuya, ya que de lo contrario alguien puede mostrarse injusto contigo y puedes llevarte un disgusto.
cancer	2020-04-06	 Tu talante más amable sale hoy a relucir con fuerza y eso te hace abrirte al diálogo y a la negociación en cualquier aspecto de la vida. Busca todas las ventajas de la situación, que te va a favorecer. Sólo tienes que observar, escuchar y tener empatía.
leo	2020-04-06	 Hoy se pueden zanjar bien algunos asuntos importantes que tienes entre manos si confías en ti mismo y sacas a relucir tu mejor yo. Es hora de darlo todo en temas de negocios incluso si el entorno es algo negativo. Una de tus armas será la agilidad mental.
virgo	2020-04-06	 Observa las actitudes y los signos que te va a transmitir una persona sin palabras. Descubrirás pronto lo que te quiere decir y entonces te darás cuenta de que esas señales tienes que ver con el amor. A partir de ahí, se abre un nuevo escenario en tu vida.
libra	2020-04-06	 Procura no agobiar demasiado en ningún sentido a la familia en especial a los hijos, para que todo fluya correctamente. Conseguirás buena sintonía si dejas que haya libertad de movimientos y de pareceres. Debes reflexionar y darte cuenta de que cada uno tiene sus opiniones.
escorpio	2020-04-06	 No tomes aún ninguna decisión sobre un tema de casas o de herencias. Deberás dejar que pase un tiempo antes de iniciar una batalla legal o al menos un proceso que puede ser bastante costoso en todos los sentidos. Date una tregua, será muy beneficiosa.
sagitario	2020-04-06	 Echarás cuentas y observarás que no te conviene gastar demasiado porque ha habido una bajada de ingresos por circunstancias que no son tu culpa. Eso es cierto, así que no te culpes, pero ten cautela y actúa con mucha precaución.  
capricornio	2020-04-06	 Tendrás que llegar a un pacto si tienes un negocio y ya no quieres seguir en él por cualquier causa y más si es por un tema económico. Aunque lo tengas claro, la solución tardará en llegar. Tendrás que exponerlo claramente a alguien negativo.
acuario	2020-04-06	 Si te imponen una carga de trabajo extra porque saben que puedes con ella, debes poner ciertos frenos. Dilo alto y claro, aunque con amabilidad y ten cuidado con las responsabilidades que te adjudicas. Puede que luego te arrepientas de haberlo aceptado.
piscis	2020-04-06	 Puede que haya alguna diferencia de opiniones o de criterio sobre un viaje con la pareja y eso creará tensiones que debes manejar con cierta inteligencia. Si cedes y dejas que él o ella se salgan con la suya, hazlo de buen grado y después relájate.
aries	2020-04-07	 Aunque te sepa mal y te de pena, debes deja una celebración que te apetece mucho para más adelante. A pesar de eso, recibirás muchas felicitaciones y el cariño de gente que te lleva en el corazón. Valora la energía positiva que esto te dará.
tauro	2020-04-07	 Cuidar las amistades es muy importante y hay personas cercanas en el pasado que ahora ya no significan tanto para ti y pones poco empeño en cuidarlas y mimarlas. Es momento de corregir esto, piénsalo. Al fin y al cabo, en su momento fueron importantes.
geminis	2020-04-07	 Remonta una situación económica que estaba sufriendo un parón o la influencia de ciertos asuntos externos sociales. En el último momento verás que las cosas no van a ir tan mal como te parecía. Eso te hace sentirte mucho más en calma.
cancer	2020-04-07	 Si mantienes el optimismo y un cierto grado de ilusión, vas a disfrutar de un trabajo que hoy te encomiendan y que realmente te va a venir bien porque se trata de una oportunidad bastante buena. Aprovecharla y dar lo mejor de ti te traerá buenas cosas en el futuro.
leo	2020-04-07	 Cuidado con todo lo relacionado con la comida, porque un exceso sería muy perjudicial para tu organismo y podría parar tus planes de los próximos días a pesar de que serán bastante caseros. Hazlo todo con mucha calma.
virgo	2020-04-07	 Te faltará tiempo hoy para tomarte las cosas con calma porque quieres abarcar muchos temas a la vez, así que procura organizarte mejor. No es cuestión de correr hacia todos lados, así solo encontrarás estrés. Párate a pensar qué es lo más necesario y qué no lo es.
libra	2020-04-07	 Aunque te gusta jugar siempre con las cartas boca arriba y no hacer trampas, hoy tendrás la tentación de decir una cosa que sabes que no es cierta para conseguir salirte con la tuya. Ojo con las mentiras porque con el tiempo pueden descubrirte.  
escorpio	2020-04-07	 Tu intuición, que a veces tiene un halo misterioso, funcionará hoy bien y esto te aportará lucidez en muchos aspectos y acertarás en lo que pienses. Por la noche, mucha diversión en una reunión improvisada a través de la tecnología. Todo irá como tu deseas y jugarás a la seducción.
sagitario	2020-04-07	 Un amigo o un familiar va a solicitar tu ayuda y esto te pondrá de mal humor porque estropeará los planes que te habías trazado. Pero lo mejor es que intentes compatibilizarlo todo. Te dará tiempo si no dejas todo para el último minuto.
capricornio	2020-04-07	 Estás deseando que llegue esa pequeña escapada que te permita descansar, pero eso aún tardará un tiempo y antes deberás resolver un problema añadido al que ya tienes en un proyecto que no va demasiado bien. Mantener la calma es fundamental ahora.
acuario	2020-04-07	 Quizá te convenga hoy apagar el móvil o al menos no obsesionarte con mirarle constantemente. Si lo haces, te darás cuenta del tiempo que pierdes en cosas que realmente no te aportan nada. Pon en tu vida otros intereses y no dejes que la realidad se te escape.
piscis	2020-04-07	 Puedes mejorar, y lo sabes, en cuestiones de comunicación. Se trata de abrirse un poco más y confiar en quien realmente te quiere. Alguien te va a dar esa oportunidad hoy. Debes aceptarla con total tranquilidad y hablar y comunicarte si ningún tapujo.
aries	2020-04-08	 Hay buenas noticias y mucho afecto rondando cerca de ti y eso influye en cómo vas a mirar todo lo que te rodea y no serás pesimista incluso si hay ciertos asuntos que no salen exactamente como esperabas. Te lo tomarás con mucha filosofía y sin enfado.
tauro	2020-04-08	 Aunque no sea necesario, hoy te conviene decir en voz alta lo mucho que aprecias a alguien, o darle las gracias públicamente. Se lo merece y lo sabes y eso puede significar, además, un avance emocional muy importante para ti. Serás capaz de expresar tus sentimientos.
geminis	2020-04-08	 Si eres flexible y no te encierras en tu mundo y dejas pasar nuevas maneras de enfocar los problemas, verás que muchos de ellos se empiezan a solucionar. Todo es cuestión de dar opciones a los cambios para mejorar tu vida. No te cierres a ninguna solución.
cancer	2020-04-08	 Tendrás más tiempo libre en los próximos días y no estaría de más que ayudases a algún miembro de la familia que tiene muchas asuntos entre manos Muéstrate un poco más solidario y familiar. El agradecimiento y el amor van a ser intensos.
leo	2020-04-08	 Los bloqueos que ahora notas con mucha fuerza porque no acabas de llegar donde quieres, pueden ser derribados si te lo propones. Céntrate en mejorar una cosa en concreto y ve a por ella sin ningún miedo. Si vas paso a paso, lograrás dar muchos.
virgo	2020-04-08	 Hoy te reencuentras contigo mismo o misma y eso te hace estar muy entonado y feliz. Por fin ves que hay algo que se soluciona y que te deja un margen de tranquilidad mental y espiritual. Te apetece compartir todo eso con alguien querido.
libra	2020-04-08	 La luna llena hoy en tu signo te trae ganas de cerrar temas y dejar atrás historias afectivas que ya no deseas y que quizá te pesan demasiado. Un viaje que aún tardará en llegar te puede dar mucha energía para hacerlo. En él, tomarás una decisión muy apropiada, pero de momento ten paciencia.
escorpio	2020-04-08	 Vas a poder detenerte a pensar sobre algunas cosas, pero en especial sobre lo que deseas ser y cómo deseas que tu vida cambie. Aprovecha el ejemplo de una persona que lo ha conseguido. Atrévete a dar ese salto de fe que necesitas en este momento.  
sagitario	2020-04-08	 No vayas dejando tareas sin hacer para terminarlas después, en los días que se acercan. Eso sería un error. Vas a necesitar ese tiempo para estar con la gente que te apetece y distraerte, así que es mejor que cierres temas pendientes y aburridos.
capricornio	2020-04-08	 No cuentes demasiado con la buena voluntad de alguien que se siente herido porque las cosas no han salido a su gusto y no ha tenido éxito. Se pondrá en tu contra, así que procura alejarte un poco. Es envidia, pero tu no tienes por qué soportarla.
acuario	2020-04-08	 Postergar un hecho que debes afrontar no es algo que sea muy conveniente. Afronta esa conversación cuanto antes y así tendrás tiempo después de descansar mentalmente y pasar página. Es lo mejor, aunque creas que no estás preparado para ello.
piscis	2020-04-08	 No te faltará buen humor para hacer frente a un tema que es un poco espinoso y que hoy tu pareja va a poner encima de la mesa. Cuanto menos dramatices el asunto y más en calma estés, mejor. Le quitarás importancia si hablas y comprendes que no es tan grave.
aries	2020-04-09	 Será una jornada estupenda en la que tendrás cerca de alguien muy especial para ti y aprovecharás muy bien el tiempo. Vive el momento presente, que hoy puede ser único y estar lleno de sorpresas positivas. Entenderás algo muy importante para tu futuro.
tauro	2020-04-09	 Tendrás algunas conversaciones con un amigo o con un familiar y harás intentos de reconducir situaciones que no te gustan y con las que te encuentras incómodo. Tu palabra será escuchada con cariño y eso es algo que debes aprovechar a tu favor.
geminis	2020-04-09	 Tendrás la tentación de probar algo que te atrae pero que quizá siempre te haya dado un poco de miedo. Debes vencerlo, aunque si se trata de algo que implique riesgo, debes controlar muy bien todos los aspectos de la seguridad. Es fundamental.  
cancer	2020-04-09	 Aunque no es un momento excesivamente bueno para gastos innecesarios ni caprichos, es posible que tengas una tentación en la que vas a dejarte llevar. Pero debes procurar que sean poco gravosos para tu cuenta corriente. Ojo con los lujos excesivos.
leo	2020-04-09	 Hay cierta preocupación por los asuntos o la salud de un familiar que te puede tener un poco en vilo. Es cierto que no puedes hacer nada, pero simplemente estar a su lado puede ser una buena medicina para esa persona. Renunciarás a una distracción.
virgo	2020-04-09	 Es muy importante que hoy te acuerdes de un amigo o una amiga a la que debes mucho ya que ha estado a tu lado en algunos momentos y ahora ya ni siquiera le mandas un wasap o llamas. Está bien que sigas tu camino, pero también que agradezcas las buenas acciones.
libra	2020-04-09	 Estableces ciertas búsquedas porque hay un punto de insatisfacción que no sabes muy bien cómo definir. Está bien que intentes mejorar, pero esto no debe incluir el plano afectivo, porque ese te está funcionando bastante bien, tal y como está.
escorpio	2020-04-09	 Tus fuerzas físicas estarán un poco bajas, quizá porque has tenido mucha tensión y hoy por fin puedes estar a tu aire. Pero poco a poco van a mejorar a lo largo del día. Podrás hacer todas las cosas que te habías propuesto y eso te hará sentir muy bien.
sagitario	2020-04-09	 No te apetecerá mucho, pero vas a tener que solucionar un tema relacionado con una vivienda, quizá no la habitual, que te encontrarás de repente. No dejes que eso te estropee los días libres, simplemente ponle humor y haz lo que puedas.
capricornio	2020-04-09	 No te tomes a mal el comentario de un amigo o una amiga, quizá en las redes sociales, que puede ser un poco jocoso. No lo hará con mala intención, así que lo mejor que puedes hacer es ponerle humor. Reírse de uno mismo suele ser algo muy sano.
acuario	2020-04-09	 Aunque no lo esperes, es muy probable que recibas sorpresas positivas relacionadas con lo afectivo, probablemente por parte de algún familiar. Se solucionarán algunos temas que afectan a los hijos, si los tienes, o pasarás un buen rato con alguien que te aprecia.
piscis	2020-04-09	 Debes hacer caso a ciertas advertencias para protegerte de algo que no te conviene y más si tiene alguna relación con la salud. Es posible que tengas que renunciar a algo que te apetece mucho, pero el sentido común y la precaución, se imponen.
aries	2020-04-10	 No temas por algo que realmente no sabes aún si va a resultar bien o mal. Hoy debes tener mucha tranquilidad y saber que todo va a ir bastante mejor de lo que algunos dicen. Intenta disfrutar sin escuchar a personas que todo lo ven desde el punto de vista negativo.  
tauro	2020-04-10	 No será un día especialmente interesante, pero tampoco se presentarán problemas graves que no sepas solucionar e incluso muchos de ellos los vas a dejar aparcados para la semana próxima. Por la tarde, te tomarás tiempo para descansar y quizá darte un spa casero.
geminis	2020-04-10	 Te sientes libre de muchas responsabilidades y ataduras, pero quizá con algo de cansancio acumulado. Vas a buscar un refugio tranquilo en tu interior y descanso en un rincón apartado, lejos del ruido, aunque estés en familia. Se lo pedirás y te harán caso.
cancer	2020-04-10	 No pongas pegas no mala cara si tienes que hablar con tu familia o incluso de la política. Es cierto que no te apetecerá mucho porque piensas que te van a sacar algún tema incómodo, pero deberás ceder. Al final no será tan malo como crees.
leo	2020-04-10	 Un proyecto familiar que implica dinero va a estar hoy sobre la mesa. Alguien cercano te propone unirte a ese proyecto y es algo que te sorprenderá en un primer momento porque significará dejar lo que haces ahora. Empieza a analizarlo todo con calma.
virgo	2020-04-10	 No es cierto que con actitudes negativas o palabras duras vas a conseguir tus propósitos. Debes de tener cuidado para no volcar esa cierta agresividad contra ti o contra los demás, porque además de sentirte mal, vas a dar mala imagen. Procura tranquilizarte.
libra	2020-04-10	 Tu razonamiento más instintivo te va a llevar a saber realmente lo que alguien te quiere decir sin palabras. Eso te va a ser muy útil para analizar una relación en la que acabas de conocer a alguien. Serán mucho más significativos los hechos que las palabras.
escorpio	2020-04-10	 Te enfrentarás con una dificultad añadida en un asunto que tiene que ver con estudios, exámenes o pruebas. Lo mejor es que te unas a otras personas, compañeros o amigos a los que les suceda algo parecido. Entre todos, encontraréis la solución.
sagitario	2020-04-10	 No intentes imponer tus criterios en cuestiones de amistad porque no es el mejor camino para la felicidad ni para llevarse bien. Los criterios de cada uno son personales y eso debes asumirlo y actuar en consecuencia, escuchando y respetando los de los otros. de una vez por todas.
capricornio	2020-04-10	 Paciencia es lo que hoy vas a necesitar ante una persona que no es de tu agrado, pero que no vas a tener más remedio que soportar, al menos durante unas horas. Por la tarde sabrás desquitarte de eso y harás algo que te apetece mucho y a tu aire.
acuario	2020-04-10	 A veces sale a relucir tu lado un tanto excéntrico y hoy eso va a suceder hoy, lo que puede dejar muy sorprendidos a los que estén a tu lado ya que harás o dirás algo que nadie espera de ti. Pero eso también forma parte de tu encanto, aprovéchalo.
piscis	2020-04-10	 Te sentirás muy bien con cualquier actividad que esté relacionada con ayudar a los demás, ya sea un grupo social o amigos en general a quienes vas a apoyar para que lleguen a lo que desean o se sientan mejor. Es una habilidad que debes desarrollar aún más.
aries	2020-04-11	 A veces eres demasiado impaciente y en este momento es algo que debes controlar mejor si no quieres llevarte disgustos totalmente innecesarios. Intenta templar tus nervios incluso si crees que llevas la razón o que los demás están haciendo algo mal.
tauro	2020-04-11	 Sigues en un momento de rutina que sientes como una losa. Pero esto es pasajero, porque la energía mental va a empezar a ser mayor, y las ganas de emprender actividades diferentes van a surgir poco a poco. Aplicarás tu imaginación para hacer cosas diferentes.
geminis	2020-04-11	 No te van a faltar motivos para estar contento porque ves que has superado alguna barrera o un impedimento y que tus relaciones afectivas y emocionales funcionan mucho mejor que antes porque has encontrado un camino nuevo de comunicación.
cancer	2020-04-11	 Has superado una prueba porque quizá no estés siendo la persona más colaboradora del mundo en algún aspecto, pero ya te estás dando cuenta de qué puntos debes cambiar y cómo evolucionar hacia una mayor madurez por tus responsabilidades.
leo	2020-04-11	 Tu tiempo más importante de hoy será el que le dediques a la familia, ya que en estos últimos tiempos no te habías dado cuenta de lo valioso que era para tu desarrollo personal y lo que quizá te puedan enseñar en muchos sentidos. Será un gran descubrimiento.
virgo	2020-04-11	 No te empeñes en saltarte las reglas porque no es el momento más oportuno para hacerlo y te puede traer bastantes más problemas de los que piensas. Sigue las instrucciones y deja que pase la tormenta. No te vas a arrepentir de hacerlo así.
libra	2020-04-11	 Hay cierta cosas que escapan a tu control y aunque creas que tienes dominada la situación, no es cierto. Y esto va a ser especialmente acusado con todo lo relacionado con la relación de pareja, en la que descubrirás algunas cosas que no te van a gustar.
escorpio	2020-04-11	 Estás recuperando poco a poco a una amistad con la que ya casi no te hablabas, pero diversas circunstancias adversas te van a facilitar un acercamiento que lo cierto es que va a ser bastante emocionante para ti. Recuperas un espacio emocional importante.
sagitario	2020-04-11	 Tu relación de pareja puede sufrir algún tipo de vaivén y debes buscar la mayor sinceridad posible ante lo que estás sintiendo ahora. Quizá puedas esperar un poco más de tiempo antes de plantear nada, pero piensa lo que realmente te pide tu corazón.
capricornio	2020-04-11	 Lo cierto es que tus nervios te pueden jugar una mala pasada, pero no es bueno que intentes solucionar por ti solo los problemas que se presentarán hoy. Si tienes gente experta a tu lado, pide consejo. No lo sabes todo y eso debes de tenerlo presente
acuario	2020-04-11	 La tecnología te está sirviendo mucho en estos días para no mantenerte al margen de ciertos asuntos profesionales. Pero es cierto que hay una cierta paralización que está afectando psicológicamente. Puedes hacerle frente con un plus de resilencia.
piscis	2020-04-11	 Es muy probable que recibas una petición de ayuda por parte de un amigo. Querrá consultarte sobre un tema profesional y confía mucho en tu criterio. Te sentirás muy bien si le dedicas tiempo e interés porque esa actitud te atraerá cosas positivas en el futuro.
aries	2020-04-12	 Conseguirás hoy reírte de algo que parece dramático, pero que puede ser visto desde distintos puntos de vista y en este momento te conviene mucho hacerlo así porque eso te facilitará la relación con otras personas. Dramatismos, los justos, es mejor.  
tauro	2020-04-12	 Las decisiones que hoy tomarás serán bastante buenas y verás bastante pronto los resultados. Si se trata de algo relacionado con la educación de los hijos, los pasos a seguir serán consensuados, pero en el fondo estarás muy contento de cómo van a salir las cosas.
geminis	2020-04-12	 Te vendrá bien hacer algo relacionado con la relajación, la visualización o el yoga. Puedes practicar cualquiera de estas actividades mentales y físicas en cualquier lugar y eso te facilitará mucho sentirte mejor. Es la clave para equilibrar tu organismo.
cancer	2020-04-12	 Si hoy te encuentras con cierta tendencia a la melancolía o te puede la timidez sería conveniente que buscaras la compañía, aunque sea de manera virtual, de algún amigo de confianza, que te proporcionará ánimos y te arrancará una sonrisa.
leo	2020-04-12	 Puede que no sea lo que más te apetezca, pero no te queda más remedio que interesarte por temas técnicos o relacionados con la tecnología. Supondrá un esfuerzo añadido, pero al final estarás contento de haber aceptado el reto. Te traerá ganancias de muchas maneras.
virgo	2020-04-12	 No querrás decirle a alguien lo que piensas de verdad porque te parece demasiado brusco y llevas razón de alguna manera. Intenta suavizar lo más posible esa noticia que no es agradable, en cualquier caso, muestra claramente tu buena voluntad.
libra	2020-04-12	 Si utilizas bien las redes sociales y no sólo para mostrarte de una manera frívola, te van a traer muchas satisfacciones porque verás cómo tus opiniones son muy valoradas. Tu carisma estará alto y puedes convertirte en un líder. Aprovecha la ocasión.
escorpio	2020-04-12	 Procura ser todo lo responsable que puedas en todo lo que respecta a la salud y tu organismo, porque aunque no tengas problemas de ninguna clase, no estaría de más que te cuidaras especialmente en este momento. No hagas excesos de ningún tipo.
sagitario	2020-04-12	 Te atraerá una nueva disciplina o un nuevo campo de acción y es probable que te decidas a expandir tus conocimientos y tu mente y comiences algún nuevo estudio o curso, aunque sea on line. Eso es algo que te traerá muchas satisfacciones.
capricornio	2020-04-12	 Hoy remontas cierto estado de estrés y lo cierto es que vas a encontrar mucho afecto en alguien cercano como un vecino que se va a portar especialmente bien contigo. Su empatía será especialmente apropiada para ti, y sonreirás con él o con ella.
acuario	2020-04-12	 Una jornada en principio apacible en la que probablemente no te quedará más remedio que estar pendiente de algún familiar. Eso no significa que dejes de atender otras responsabilidades o que te relajes con alguna película o un buen libro.
piscis	2020-04-12	 Tu espíritu más curioso puede ponerse hoy en marcha al leer o ver algo que te llevará a investigar más sobre un tema que no tiene nada que ver lo material. Esa apertura de mente puede ser un nuevo camino espiritual muy interesante para ti.
aries	2020-04-13	 No puedes dejar que los acontecimientos te superen y sentir que las cosas ya no volverán a ser iguales. Cada momento tiene su manera de afrontarlo y tu eres muy capaz de renacer de tus cenizas. Ponte a ello cuanto antes y comienza a pensar en el resto de tu vida.
tauro	2020-04-13	 Trabajar te costará un poco hoy, porque arrancas una semana con cierta pereza y verás las cosas con una perspectiva algo negativa. Pero alguien te dará un buen consejo para superarlo. Síguelo al pie de la letra y comprobarás que es una idea genial.
geminis	2020-04-13	 Se impone el sentido común y todo lo que hagas hoy, cualquier iniciativa que tengas, te va a resultar muy adecuada e incluso conseguirás algo que no habías conseguido nunca. Sentirás mucha satisfacción por tus logros y tu autoestima sumará puntos.
cancer	2020-04-13	 Te encontrarás muy reconfortado en lo afectivo y esa parte va a seguir así porque en los últimos días muchas cosas te han salido bastante bien y has sentido muy cerca el calor de los tuyos aunque estás lejos. Sonríe por lo bueno que tienes en tu vida.
leo	2020-04-13	 Has afrontado una tarea complicada, pero tu sentido del liderazgo y de la responsabilidad están funcionando a la perfección en estos momentos. Hay gente que te tienen muy en consideración y te apoya. Eso te debe dar fuerzas para seguir adelante.
virgo	2020-04-13	 Tu mente se alejará hoy de las cosas materiales, a pesar de lo mucho que significan para ti. Estarás muy espiritual y dando vuelta a las cosas relacionadas con lo más íntimo, con lo más interior. Es algo que realmente te puede llevar a un lugar especial dentro de ti.
libra	2020-04-13	 No vuelvas a preguntar a una persona lo que ya la has preguntado varias veces y no te ha querido contestar porque será inútil. De momento, no te queda otro remedio que respetar su silencio. Paciencia, y a esperar que las circunstancias varíen con esa persona.
escorpio	2020-04-13	 No es necesario que estés todo el día pendiente del teléfono, por mucho que en este momento creas que sí, pero debes desconectarte un poco más y dedicarte a otras cosas, como por ejemplo, leer o escribir, aunque sólo sea algo para ti y no lo enseñes a nadie.
sagitario	2020-04-13	 No te enfades con alguien de la familia o un amigo porque dice algo que te parece una obviedad y que incluso te puede llegar a ofender. No es para tanto, así que relájate y no te tomes nada a pecho. Ahora tienes otras cosas más importantes que hacer.
capricornio	2020-04-13	 Puede que estés con mucha saturación y nerviosismo por una situación inédita en la convivencia familia o con la pareja que te está empezando a pasar factura. Debes hablarlo con claridad. Hay problemas que se resuelven cuando se exponen abiertamente.
acuario	2020-04-13	 No te extrañe si sientes una fuerte tentación de poseer objetos lujosos y bellos y quieres darte un capricho, probablemente caro. Mucha precaución con las compras on line y con la cuenta corriente, que puede verse perjudicada innecesariamente.
piscis	2020-04-13	 Echarás de menos a alguien que es importante para ti y a quien no ves hace tiempo por distintos motivos. Esa lejanía quizá te haga idealizar un poco a esa persona, procura no caer en eso y mantener la objetividad todo lo que puedas. Es importante emocionalmente.
aries	2020-04-14	 Los amigos son para ti como de tu propia familia y muchas veces incluso más aún, y generalmente muestras tus habituales rasgos de generosidad con ellos. Así será hoy. Y te sentirás bien con todo ello porque sabes que son uno de los pilares de tu vida.  
tauro	2020-04-14	 Lo mejor que puedes hacer es descansar todo lo que puedas hoy, y si tienes que hacer algo de una manera distinta a la habitual o con una sobrecarga especial de estrés, procura dosificarlo todo con inteligencia. Así te será mucho más fácil y efectivo.
geminis	2020-04-14	 Tu espíritu se verá muy influido por unas palabras de alguien, un jefe u otra persona a la que conoces poco, pero también por todo lo que respecta a tus fuerzas físicas, que estarán en baja forma. No te dejes llevar por la negatividad. Cuidado.
cancer	2020-04-14	 Ojo con la alimentación, que quizá en estos días te estés sobrepasando en ciertos alimentos que no te convienen para nada. No te interesa saltarte tus propias reglas, por mucho que tengas la tentación. No dejes de hacer alguna clase de ejercicio.
leo	2020-04-14	 No ganarás quejándote y pensando hoy que todo el mundo tiene algo en tu contra. No es así, lo que sucede es que hay cosas que escapan a tu control y eso es algo que debes asumir sin pensar en más. No te creas que eres el centro del universo.
virgo	2020-04-14	 No te faltará hoy un espíritu muy crítico con todo lo que te rodea porque crees que muchas cosas no funcionan como deberían y eso hará que tu humor no sea demasiado bueno. Busca distracciones y no te fijes exclusivamente en lo que está mal.
libra	2020-04-14	 En mitad de cierta tormenta, llega una noticia bastante positiva sobre un familiar o un amigo que ha resuelto una situación complicada. Te alegrarás mucho y te sentirás inmensamente feliz por ello. A partir de ahí, puedes empezar a pensar en algunos planes.  
escorpio	2020-04-14	 Has realizado algún cambio brusco en tu economía, por razones que no puedes controlar, así que es conveniente que en estos momentos frenes todo lo posible tus salidas de dinero o caprichos. Más adelante podrás retomar todo lo que te apetece.
sagitario	2020-04-14	 Hoy andarás con más ligereza, sin preocuparte tanto de algunas cosas y poniendo todo lo que puedes de ti para que las cosas funcionen de la mejor manera posible. Eso te hará sentir muy bien porque encaras todo con mucho ánimo.
capricornio	2020-04-14	 No bajan del todo las tensiones pero debes plantearte que no podrás seguir así mucho tiempo y que de alguna manera tienes que solucionarlo. Mirar para otro lado puede volverse en tu contra. Es mejor hacerle frente a las cosas y ser valiente.
acuario	2020-04-14	 No debes darle vueltas a un asunto profesional que te preocupa, porque no es el momento para tomar las decisiones más acertadas para solucionarlo. Intenta relajarte y dejar que pasen unos días. Lo verás más claro con un poco de perspectiva.
piscis	2020-04-14	 Empiezas a pensar en un cambio de escenario porque el actual te está aburriendo un poco y más si estás lejos de casa. Eso va a llevar un tiempo, pero es bueno que comiences a dar pasos para en un futuro no muy lejano.
aries	2020-04-15	 Hay algo hoy que te va a hacer pensar mucho sobre ciertas cosas importantes y que tienen que ver con los planes que quizá has tenido que suspender y dejar para otro momento. No es tan malo como parece porque de las situaciones negativas se sacan estupendas enseñanzas.
tauro	2020-04-15	 Estarás con bastante positividad y espíritu constructivo y eso te permitirá animar a alguien que tienes muy cerca y que no está con la moral muy alta. Tu apoyo será fundamental para esa persona que realmente necesita que estés a su lado incondicionalmente.
geminis	2020-04-15	 Si sientes alguna clase de preocupación por tu salud, no debes de obsesionarte con ello porque va a mejorar mucho en poco tiempo, así que lo mejor es que te relajes y pongas tu mente en otras cosas. Hoy es un día para distraerte con algún juego.
cancer	2020-04-15	 Lo mejor que puedes hacer ahora es mantener un contacto con tus amigos y amigas a través de las redes sociales si por cualquier causa no puedes estar cerca. Hay alguien que te dice una cosa muy interesante. Escucha y descubrirás algo importante.
