sign	date	prediction
capricornio	2013-01-20	 Es mejor que no digas nada si verdaderamente no estás dispuesto a ayudar a una persona que, por circunstancias ajenas a ti, pasa un mal momento laboral. No te ofrezcas en vano, porque generarías unas expectativas que luego pueden ser una gran desilusión para ella.
acuario	2013-01-20	 Continúas hoy con energía de sobra, incluso si no todo en tu vida está como te gustaría, pero eso es algo normal. Vas a estar positivo y optimista y olvidarás lo negativo de algo que te ha sucedió hace poco y que tiene que ver mucho con tu ego.
piscis	2013-01-20	 Hoy es muy posible que tengas que escuchar una pequeña regañina por algo que has hecho y que no le ha gustado nada a alguien con quien mantienes una relación algo especial. Sabes que lleva razón y que además ya te ha perdonado en varias ocasiones.
aries	2013-01-21	 Esa combatividad tuya pasa por un momento de pausa o de descenso que es raro en ti, pero que a veces te sucede. Intenta buscar una actividad nueva, algo divertido en lo que puedas demostrar tus habilidades. No te será difícil porque tu curiosidad está en alza.
tauro	2013-01-21	 No dejes para después un asunto de dinero o bancos que es mejor que soluciones cuanto antes. Tendrás que insistir, no lo dudes, ponte pesado si es necesario y muestra que sabes lo que quieres y que no vas a permitir que te den más largas.
geminis	2013-01-21	 Si echas cuentas, verás que puedes ajustar un gasto y que eso te va a permitir manejarte mejor en una necesidad doméstica. Lo organizas todo con habilidad. Se aproxima un viaje, es necesario un cambio de aires, probablemente profesionales.
cancer	2013-01-21	 Los resultados de una prueba o una entrevista te pueden poner algo nervioso y quizá pases el día en vilo. No le des más vueltas, lo hecho, hecho está. Distráete y espera con tranquilidad los resultados. Pronto recibirás esa llamada que tanta ilusión te hace.
leo	2013-01-21	 Es cierto que de los errores se aprende, así que si hoy te das cuenta de alguno que has tenido, haz una lectura positiva de todo eso y procura que la experiencia te sea útil. Eres capaz de ver tus lados más negativos ahora y no te falta fuerza de voluntad para corregirlos.
virgo	2013-01-21	 Pasarás un día bastante agitado y de aquí par allá, lo que hará que te sientas un poco superado por las obligaciones. Quizá no es mala idea pedir ayuda a algún familiar o a un amigo que sabes es de confianza. Sacará tiempo para echarte esa mano que tan bien te viene hoy.
libra	2013-01-21	 Dejarán en tus manos la solución de un tema que afecta a un grupo o aun colectivo al que perteneces. Toma decisiones, porque serán muy acertadas, sin miedo. Tu sentido de la responsabilidad hará que estés muy atento a todo, no dejarás pasar por alto nada verdaderamente importante.
escorpio	2013-01-21	 No descartes ver hoy a alguien con quien mantienes un contencioso o has tenido alguna discusión. Las cosas pueden suavizarse, la tormenta ha pasado, dialoga, y si ves que no es todo como te gustaría, acepta que nada permanece siempre igual.
sagitario	2013-01-21	 Pondrás mucho interés en todo lo que hagas hoy y estarás centrado en estudios o una tarea que te va a reportar satisfacción intelectual. Te ayudará a avanzar hacia una meta que, aunque ahora ves lejana, no lo está tanto. Un ejemplo cercano te dará ánimos.
capricornio	2013-01-21	 No pongas en duda las palabras de alguien cercano a ti que te va a dar explicaciones sobre algo que no te ha gustado. Cuidado, tu lado más desconfiado, surge y te hace pensar mal. Por otra parte, hoy puede ser un día bastante propicio para iniciar un tema legal.
acuario	2013-01-21	 Buscas oportunidades para mejorar algún aspecto, probablemente en lo físico, en la imagen. Sin excederse, no es mala idea, pero mira también cuál es el coste en todos los sentidos, no sólo en el económico. No te fijes en una meta inalcanzable, te frustrarás.
piscis	2013-01-21	 Lentamente, pero se empieza a mover un asunto profesional que te favorece. Debes aprovechar el ofrecimiento desinteresado de alguien que te aprecia, será bueno, aunque te parezca poca cosa por el momento. Más adelante comprobarás que ha sido una gran idea.
aries	2013-01-22	 Sorteas las dificultades que se presentan hoy sin muchos contratiempos ya que te ves muy capaz de superarlas y es cierto que tu fuerza mental hoy empieza a subir. Aprovecha esa circunstancia para hacer esas gestiones que te aburren, las que son más lentas.
tauro	2013-01-22	 Te cuesta arriesgar en las relaciones porque tu tendencia conservadora tiende a frenarte. Hoy notarás ese peso, pero tienes que esforzarte por agradar a tu pareja más y poner algo más de imaginación o atrevimiento. Los resultados no se harán esperar.
geminis	2013-01-22	 Hay buenas influencias de Júpiter, que sigue estando en tu signo y que hoy te da oportunidades inesperadas, te trae suerte, así que aprovéchala si tienes un negocio. Mueve contactos, véndete mejor a ti o a lo que ofreces, convencerás de sobra ahora.
cancer	2013-01-22	 No digas nada si ves que alguien se ha olvidado de algún asunto de dinero que no es de tu incumbencia. Tampoco en el trabajo te interesa descubrir errores ajenos. Lo mejor para ti es pasar desapercibido, sin dar lugar a comentarios o preguntas indiscretas.
leo	2013-01-22	 Hoy buscarás algún espacio privado, algo que te haga sentir bien sin necesidad de depender de nadie y esa individualidad va a estar muy marcada, pero lo vas disfrutar mucho porque sabrás sacar lo mejor de esos momentos que te dedicas a ti, incluso aunque pienses que es un poco egoísta.
virgo	2013-01-22	 Aún sigues pensando en alguien que conociste en las pasadas fiestas y que sólo fue una aventura, aunque te ha dejado más huella de la que creías. No lo has olvidado y hoy vas a empezar a pensar de qué manera puedes ponerte de nuevo en su camino. Se sutil, pero claro.
libra	2013-01-22	 Utiliza la razón, lo más racional que hay en ti, para analizar lo que puedes hacer en un asunto laboral, incluso si estas buscando trabajo. Hallarás algunas claves muy interesantes, sobre todo si eres capaz de cambiar el chip y mirar qué puedes hacer, aunque no sea lo tuyo.
escorpio	2013-01-22	 Habrá hoy una llamada de advertencia, alguien te avisa de un asunto importante para que estés muy en alerta y es muy conveniente para ti seguirle la pista. No desperdicies ninguna ocasión de averiguar lo que te interesa, y más si es algo económico.
sagitario	2013-01-22	 No te molestes si alguien no quiere hoy seguir tu plan o te da una negativa a una invitación porque no es por nada importante, simplemente no puede ir y eso no significa que tenga nada contra ti, pero quizá no está en el momento más oportuno para compartir contigo su tiempo.
capricornio	2013-01-22	 Un poco menos de seriedad te vendrá bien hoy, así que quizá es el momento de aprender a reírte un poco más de ti mismo. No dramatices tanto, relájate y deja que entre un poco de aire fresco, alguien más joven o con ideas distintas a las tuyas.
acuario	2013-01-22	 Esa decisión que has tomado y que estás dispuesto a seguir te costará más de lo que crees. Quizá te has fijado un listón demasiado alto, rebaja esas expectativas y así evitarás sentirte impotente ante algo demasiado complicado. Piensa que cada uno tiene su medida.
piscis	2013-01-22	 Ten muy en cuenta la opinión de una persona cercana sobre un asunto profesional y no te fíes demasiado de otras opiniones que tienen intereses de dinero, porque los van a anteponer a los tuyos. Esa opinión será muy interesante y sincera.
aries	2013-01-23	 Pedir otra opinión te va a ser muy útil para valorar bien un asunto, probablemente de salud, que tienes entre manos. No perderás el tiempo, será positivo. Tus expectativas ante esto se cumplirán y eso significa una mejora sustancial en todos los sentidos.
tauro	2013-01-23	 Hoy te sientes mejor en lo afectivo, con más calma emocional y control de la situación y eso te dará aire y la posibilidad de centrarte en otras cosas más materiales que en este momento cobran importancia, ya que son necesarias para tu vida cotidiana.
geminis	2013-01-23	 Hablarás con mucha habilidad y precisión en una conversación que tiene que ver mucho con lo económico. Alguien pone las cartas sobre la mesa y tu también. No te vas a cortar de decir lo que piensas o cuáles son tus expectativas. Se te dará bien regatear.
cancer	2013-01-23	 Hoy tu espíritu estará muy en consonancia con los tiempos y las circunstancias; eso te hará ser solidario con los que tienes cerca y ves en horas bajas. Pero eso no quiere decir que sufras innecesariamente, eso lo debes tener muy claro.
leo	2013-01-23	 Tendrás que solucionar una situación o un problema en el trabajo, aunque no te corresponde hacerlo. Pero no podrás dejar que las cosas no funcionen bien y actuarás, aunque eso signifique un esfuerzo añadido e incluso las críticas de alguien que cree que no debes hacerlo. Ignóralas.
virgo	2013-01-23	 Si tienes hijos, te volcarás hoy en cuidar especialmente de ellos, ya que ves que hay algo que no funciona como debe o que no sabes y esto te pondrá sobre alerta. No es cuestión de ponerse nervioso ni de obsesionarse, simplemente de observar lo que sucede.
libra	2013-01-23	 Le pedirás un favor a un amigo porque necesitas que te preste algo, como el coche o alguna otra cosa que en este momento no tienes. No tendrás ningún problema en ello y la verdad es que va a suponerte un alivio. El valor de la amistad se realza a tus ojos.
escorpio	2013-01-23	 Encauzas mejor tus expectativas de futuro, en especial si estás buscando trabajo, ya que alguien te sugiere una opción que puede ser muy valiosa. Sigue la pista y no te rindas porque te parezca que es algo que puede estar alejado de tus habilidades o tu experiencia.
sagitario	2013-01-23	 Alguien te pide en público tu opinión sobre un tema político o algo que está bajo discusión, y debes ser bastante cauto, no saques a relucir tu lado más pasional porque hay puedes perder la razón, sobre todo si hablas de algo que no conoces del todo bien.
capricornio	2013-01-23	 Buenas vibraciones con la familia, ya que sabrás perdonar algo que no te gustó y que sucedió en las navidades pasadas. Vas a relajar tu tensión en esto y le darás la importancia justa. Esa opción te va a reportar más satisfacciones que la de estar enfadado.
acuario	2013-01-23	 Comprendes por fin que no por ir demasiado deprisa vas a conseguir ahora tus objetivos. Vas a frenar tu ímpetu y te replanteas cómo actuar en determinadas cosas. Si se trata de conocer mejor a alguien que te interesa, comienza por las bases, no quieras quemar etapas.
piscis	2013-01-23	 La familia será una preocupación hoy, y te llegará una noticia que tiene que ver con sus relaciones, que no van bien, o su fuente de ingresos. Haz todo lo que puedas por mejorar esa situación, quizá con escuchar ya habrás conseguido que se sientan mejor.
aries	2013-01-24	 Te tomarás con mucha tranquilidad una prueba que debes pasar hoy y que es algo pesada o incómoda. No mires el reloj cada cinco minutos, deja de lado las prisas y controla tu mente hacia una dirección en la que te encuentres instalado agradablemente. Visualiza algo agradable.
tauro	2013-01-24	 Sientes que alguien antepone otros asuntos a estar contigo y te deja en segundo lugar, y eso desde luego no te sentará nada bien hoy, tu humor no brillará e incluso puede que estés bastante irascible. Los demás no tienen la culpa de lo que te ha pasado.
geminis	2013-01-24	 Llega a tus manos un nuevo encargo o clientes nuevos si tienes un negocio y eso te pone de buen humor, lo que obtengas de ello también te sirve para abrir más puertas. Aunque sea un asunto serio, ofrece tu lado más amable en los contactos telefónicos.
cancer	2013-01-24	 No te conviene hoy estar encerrado en ti mismo y si rompes tu timidez a la hora de hablar con un jefe o un profesor, puedes enderezar bien cierta situación torcida. Quizá el problema sea que no has dejado ver de lo que eres capaz y, por temor, te has cerrado al diálogo.
leo	2013-01-24	 No dejes que tu ego te juegue hoy una mala pasada y te ponga en una situación tensa con un jefe. Busca el modo de recomponer la situación con más amabilidad y no quieras llevar la razón por encima de todo. Deja que pase el chaparrón, más adelante los hechos te favorecerán.
virgo	2013-01-24	 Tendrás muchas tentaciones a tu alrededor hoy para seducir o dejarte seducir y lo cierto es que puede ser divertido e inesperado, pero no debes tomártelo muy en serio. Tómatelo como un juego en el que nadie va a poner nada esencial, simplemente es frivolidad.
libra	2013-01-24	 Tu responsabilidad frente a asuntos graves o relativos a la justicia estará hoy en un punto álgido y vas a actuar de acuerdo con ese criterio, aunque no le guste a alguien. Esa actitud será muy honesta, aunque no es de descartar que perjudique a alguien que ha cometido un error.
escorpio	2013-01-24	 Dar y recibir son complementarios, aunque no lo parezca van en la misma dirección y pueden tener igual fin. Hoy recibes muchas cosas positivas, generosidad y sabes devolverla de la misma manera, lo que te hará estar contento y con buena dosis de positividad.
sagitario	2013-01-24	 No dejes que una llamada de alguien que te atrae te descoloque y no te deje centrarte en el trabajo. Debes poner barreras y hacerle ver que no es muy oportuno. No debes preocuparte, porque volverá a llamar o a ponerse en contacto contigo de alguna manera.
capricornio	2013-01-24	 Te pedirán hoy un favor, un contacto, o que abras una vía de comunicación con alguien que tiene influencias. En el fondo, no te costará hacerlo, aunque debes dejar claro que no significa que eso vaya a solucionarlo todo, no debes crear falsas expectativas.
acuario	2013-01-24	 Déjate llevar por tus instintos, tus sensaciones y tu imaginación hoy a la hora de hablar de afectos o de amor. Será la mejor manera de enfocarlo correctamente, y debes poner especial cuidado en no mezclar otros temas si tienes intereses o bienes en común.
piscis	2013-01-24	 No estás siendo nada claro con tu pareja o con alguien con quien tienes una relación especial. A veces los Piscis jugáis a varias bandas y eso os puede pasar factura porque los demás pueden tomar decisiones bruscas o que no te esperas porque crees tener controlada la situación.
aries	2013-01-25	 No te dejes llevar por pensamientos oscuros si no puedes estar hoy al lado de alguien con quien te apetece mucho compartir momento íntimos. Sal y distráete más, la semana ha sido algo dura en algunos aspectos y descansar mentalmente es lo que te interesa más.
tauro	2013-01-25	 No esperes que te llamen, si estás pendiente de una respuesta sobre un posible trabajo. De manera amable y educada, se insistente, pregunta, estás en tu pleno derecho y no va a pasar nada por hacerlo. Alguien influyente te puede echar una mano, apóyate en él.
geminis	2013-01-25	 Harás bien en cuidar hoy todo lo relativo a la alimentación, así que si sales esta noche, procura no dejarte llevar por la gula, ni por tentaciones poco saludables, ya que mañana tienes que estar a punto para un plan que te ha preparado alguien, quizá familiar.
cancer	2013-01-25	 Deja vía libre a los que están bajo tu mando o tu organización, ya que si delegas más puedes obtener buenos resultados y mejorar tu imagen en este aspecto. Soltar las riendas es muy bueno a veces, y además te puede dejar más tiempo libre.
leo	2013-01-25	 Organizas hoy un encuentro con amigos o una cena que te tendrá ocupado e incluso que puede te canse bastante, pero lo harás todo bien y con mucho entusiasmo. Las conversaciones serán muy entretenidas y te pondrás al día de la vida de gente que aprecias.
virgo	2013-01-25	 No entrarás en el juego de una persona que quiere poner a prueba tu fidelidad o tu lealtad. Ya le has demostrado bastante que sabes estar a su lado. Lo tendrás claro ahora y más si se trata de un familiar. Te mostrarás contundente, aunque te cueste hacerlo.
libra	2013-01-25	 Pon atención a tus cuentas, a facturas o cobros ya que no sería extraño que descubrieras algún error que no sería a tu favor. No dudes en reclamar lo que es tuyo y exigir tus derechos. SI lo ves necesario, consulta a un experto o infórmate sobre leyes.
escorpio	2013-01-25	 Profesionalmente vas a saber moverte hoy bien. Recurrirás a contactos del pasado que en su momento funcionaron bien y que ahora se mostrarán colaboradores, incluso si su estatus o situación profesional ha cambiado. Quizá hasta te convenga más.
sagitario	2013-01-25	 Algo relativo a las redes sociales o a la tecnología te ha dado un pequeño disgusto que aún te hace pensar. Toca discurrir la manera de no volver a sufrir por ello. Y lo mejor es que andes con cuidado y no seas ingenuo. No todo lo que se dice en esas redes es cierto.
capricornio	2013-01-25	 Todo lo que signifique no depender de nadie hoy para sentirte bien, te funcionará, así que si no tienes un plan para salir, haz uno por ti mismo, te gratificará mucho y verás que no tienes tanta dependencia de nadie. Hazlo, sobre todo, si acabas de romper una relación.
acuario	2013-01-25	 Prueba hoy esa experiencia nueva, algo que no habías hecho nunca en el plano del ocio porque quizá descubras una nueva faceta tuya o algo que te atrapará. Déjate llevar por alguien experto y escucha sus explicaciones antes de ponerte a ello.
piscis	2013-01-25	 Estarás muy satisfecho con lo que hoy hagas en lo profesional, recibes palabras de ánimo o reconocimientos de algún tipo. Tu ego se sentirá bien, no faltan sonrisas y también una oportunidad de ganar algún dinero. Compártelo con esa persona que piensa en ti.
aries	2013-01-26	 Jornada propicia para darle un impulso a tu relación de pareja. Buscarás la manera de conquistarla de nuevo y de avivar las llamas de la pasión. Además, si sales de compras te harás con auténticas gangas aprovechando los últimos días de las rebajas. Quieres estirar al máximo tu dinero.
tauro	2013-01-26	 No seas perezoso y no pongas pegas si te surge un plan, incluso si la propuesta viene de alguien a quien acabas de conocer. No está de más que amplíes tu círculo social. Tendrás la oportunidad de empezar de cero con alguien; no la desaproveches.
geminis	2013-01-26	 Si tienes algún viaje programado, podrías sufrir un imprevisto. Quizá esté relacionado con retrasos en el transporte o con deficiencias en el alojamiento. Mantén la calma y busca la solución menos traumática. Te acabarás riendo de los contratiempos.
cancer	2013-01-26	 Tu estado emocional es bueno y ello hará que también quieras verte bien por fuera. Si sigues una alimentación equilibrada y descansas lo suficiente, te pondrás en forma. Te mostrarás tan lleno de energía que en ocasiones acabarás haciendo varias cosas a la vez. Dosifícate.
leo	2013-01-26	 Muéstrate cómplice con tu pareja para que la relación mejore. Debes escuchar sus demandas y, en ocasiones, anteponer sus necesidades a las tuyas. Buscar nuevos puntos de conexión con ella permitirá darle un nuevo aire a vuestra relación. Evita tu tendencia al drama.
virgo	2013-01-26	 El erotismo será hoy una de tus prioridades. Tu libido estará por las nubes y no tendrás pudor a la hora de hablar de tus apetencias. Aprenderás cosas curiosas de las experiencias que te cuenten los demás. Eso sí, elige bien a tus interlocutores porque determinadas personas no se sentirán muy cómodas con el tema.
libra	2013-01-26	 Hoy querrás desconectar de las preocupaciones y dedicar el día a tu familia. Quizá tengas que ayudar a alguien a resolver un problema; trata de no sermonearle. No intentes tener la razón a toda costa y escucha las opiniones ajenas. Descubrirás que ser flexible aporta mayores satisfacciones.
escorpio	2013-01-26	 Los asuntos del corazón pasan a un segundo plano para ti. Huyes de los compromisos y no quieres dar explicaciones, ni las pides. Te centras en vivir el día a día sin ataduras, quizás para evitar sufrimientos. Sin embargo, podrías conocer a alguien que te descoloque.
sagitario	2013-01-26	 Querrás ir a tu aire y no aceptarás las órdenes de los demás. No obstante, tomar una decisión de forma individual sobre un asunto familiar podría acarrearte problemas. Tendrás que alcanzar el consenso o plegarte a las necesidades de una persona, quizá de edad.
capricornio	2013-01-26	 Venus continúa transitando por tu signo y eso hará que te muestres conciliador y que cierres ese frente que tienes abierto. Querrás dejar atrás cualquier malentendido y no te importará ceder a las demandas de los demás, incluso si no defienden lo mismo que tú. Todo lo harás por la paz social.
acuario	2013-01-26	 La discreción no será hoy uno de tus fuertes. Como buen Acuario eres una persona sociable y hablas por los codos, pero a veces no mides tus palabras. Modera algunos de tus comentarios y evita contar cosas de tu vida privada o luego no te lamentes si la gente murmura.
piscis	2013-01-26	 No te agobies si hoy dejas entrever tu talón de Aquiles. También tienes muchos puntos fuertes que la gente valora. Por otro lado, antes de volcarte con alguna persona que acabas de conocer, conviene que observes sus movimientos, así evitarás sorpresas desagradables.
aries	2013-01-27	 Sensible, aunque no sensiblero, te resultará fácil entender las preocupaciones ajenas y mostrarás una gran empatía con los demás. Es un buen momento para poner en marcha nuevas iniciativas y para retomar las que dejaste aparcadas por falta de tiempo o de recursos.
tauro	2013-01-27	 Por lo general eres una persona reservada y guardas para ti tus anhelos y preocupaciones. Sin embargo, esta fase lunar hará que exteriorices tus sentimientos y que no te importe el que dirán. Te relacionarás con facilidad con ti entorno, sobre todo, con los signos de Aire.
geminis	2013-01-27	 El influjo de la Luna hará que te muestres ávido de conocimiento. Mostrarás un mayor interés por los temas que te atraen y querrás viajar y disfrutar de actividades culturales. Tendrás la oportunidad de ampliar tus ingresos, pero también de despilfarrar más.
cancer	2013-01-27	 No pondrás reparos a hacer un préstamo si alguien te lo pide. Además, te esforzarás por complacer a los demás con invitaciones y regalos. Te conviene ser prudente y revisar tus cuentas antes de dilapidar tus ahorros. Modera tu generosidad, es buena, pero no debe ir demasiado lejos.
leo	2013-01-27	 La Luna llena en tu signo hoy remueve todo lo emocional y sentimental. Tanto si estás soltero como comprometido, te mostrarás muy pasional. Además, prestarás mucha atención a lo que te digan los demás. Alguien de tu círculo íntimo será un gran apoyo estos días.
virgo	2013-01-27	 Aunque el domingo sea el día de descanso te querrás comer el mundo y te apuntarás a cualquier plan que te propongan. También te mostrarás muy activo y concluirás varias tareas pendientes. Te irás a la cama pensando que el día te cundió mucho.
libra	2013-01-27	 Hoy te mostrarás reflexivo y le darás muchas vueltas a las cuestiones que te inquietan. Quizá te plantees hacer algunos cambios en tu día a día y en tu trabajo para ganar en calidad de vida. Es el momento propicio para renovarse, dejar atrás viejos hábitos, asumir nuevos retos, etc.
escorpio	2013-01-27	 Mantén los pies en la tierra y no te hagas demasiadas ilusiones sobre un asunto si no quieres llevarte una gran decepción. Por otro lado, se prudente y trata de dulcificar tus palabras: tu exceso de honestidad no gusta a todo el mundo. Algunas opiniones es mejor que las guardes para ti.
sagitario	2013-01-27	 Hoy tus prioridades serán pasártelo bien y disfrutar de tus relaciones sociales. Estar contigo será garantía de diversión. Habrá momentos de complicidad y confidencias. No te excedas con el alcohol, ni desveles algo que pertenece a tu intimidad.
capricornio	2013-01-27	 Plantéate el domingo como una jornada de descanso, auque esa palabra no esté en tu vocabulario habitual. Necesitas recargar las pilas tras varios días de intenso trabajo. Pon cualquier excusa y quédate en casa con los pies en alto. Ningún plan te sentará mejor.
acuario	2013-01-27	 Hoy te mostrarás pragmático y solventarás cualquier contratiempo de la manera más sencilla, aunque otras personas puedan verse afectadas. Recuerda que el fin no justifica los medios y que tus actos pueden tener consecuencias negativas para ti más adelante.
piscis	2013-01-27	 Tu estado anímico será hoy una montaña rusa. Los altibajos serán la nota predominante del día hasta el punto que no vas a saber qué pensar de ello. Pospón los planes que tienes para hoy y evita quedar con gente. Tranquilo, será algo pasajero, circunstancial.  
aries	2013-01-28	 Vivirás una jornada de lo más pasional. Tanto si estás soltero como si tienes pareja, sabrás seducir a quien te interese. Ganarás en las distancias cortas y hay es donde debes jugar fuerte. Tampoco te importará expresar abiertamente tus sentimientos, incluso cuando intuyas que no son correspondidos.
tauro	2013-01-28	 Inicias una etapa positiva en lo profesional. Si juegas bien tus cartas serás recompensado dentro de poco. Desconfía de esa persona que sabes envidiosa. Gestionarás de manera inteligente tus recursos económicos y personales. Olvida un malentendido sin importancia.
geminis	2013-01-28	 En el trabajo deberías exigirte más a ti mismo y tener menos expectativas en el resto de personas. Así te ahorrarás decepciones y vivirás más tranquilo. Quizá inicies un periodo profesional complicado porque te cuesta alcanzar los objetivos que te marques.
cancer	2013-01-28	 Hoy mostrarás el valor necesario para decirle a tu pareja o una persona cercana algo que está esperando, pero que hasta ahora no te habías atrevido. Te sentirás mejor contigo mismo y te quitarás un gran peso de encima. No debes temer a su reacción pues aceptará tus palabras de forma positiva.
leo	2013-01-28	 Tu trabajo estará marcado por los cambios, bien porque te los imponen, bien porque te lanzas a nuevos proyectos. Analiza qué rutinas debes modificar para ser más eficiente sin dejarte la piel en ello. Aléjate de un adversario profesional que disfruta con tus errores.
virgo	2013-01-28	 Te preocupas por la salud de los tuyos, pero tú mantienes algunos hábitos poco saludables. Con un poco de esfuerzo y siguiendo las recomendaciones médicas, tu calidad de vida mejoraría notablemente. Incluso podrías realizar algunas actividades que ahora te cuestan mucho esfuerzo.  
libra	2013-01-28	 En el trabajo, seguirás tu instinto y no aceptarás que te cuelguen medallas. Y es que tú eres de esas personas que no necesita el reconocimiento de los demás para estar seguro de sus actuaciones. A ti lo que te motiva son los resultados y siempre estás en la búsqueda de nuevos caminos.  
escorpio	2013-01-28	 Sé prudente con las finanzas y no te gastes un dinero que todavía tienes. Si estás pendiente de cobrar una deuda o de recibir unos atrasos, será mejor que por el momento te apañes con lo que de verdad posees. Por otro lado, hoy serás la alegría hecha persona y atraerás la atención de los demás.
sagitario	2013-01-28	 Quizá tengas que desplazarte por motivos de trabajo. Será un viaje muy productivo, bien porque cierres un acuerdo importante, bien porque hagas un contacto que te abrirá nuevas puertas en el futuro. Muéstrate receptivo a las propuestas novedosas.
capricornio	2013-01-28	 Conocerás a alguien que se puede convertir en un pilar fundamental de tu vida, a nivel afectivo o profesional. Habrá química desde el primer minuto, aunque necesitaréis tiempo para afianzar la relación. Por otro lado, deberás alertar a alguien de que se está equivocando. Seguramente sea la única persona que no se haya dado cuenta.
acuario	2013-01-28	 Quizá tengas que elegir un camino entre varios posibles. Será más adelante cuando compruebes si elegiste el correcto, pero lo importante es que la incertidumbre no te paralice. Buen momento para retomar aquellas tareas que dejaste apartadas como los estudios, la música, etc.
piscis	2013-01-28	 Hoy mediarás entre dos compañeros que mantienen un conflicto laboral. Ambos tienen parte de razón, así que no te posiciones en favor de ninguno. Durante los próximos días tendrás que seguir limando asperezas para que se olvide el malentendido. Intenta que no te afecten las tensiones.
aries	2013-01-29	 Si ya lo has probado todo, busca una solución para tus malesatres físicos fuera de las fórmulas convencionales. No te desesperes porque cada día surgen tratamientos nuevos. No descartes la medicina natural, ni la homeopatía. Quizá, algún familiar haya pasado por una experiencia similar y pueda orientarte.
tauro	2013-01-29	 Jornada intensa para las relaciones afectivas. Emanarás un magnetismo especial, aunque no serás consciente de ello. Quizá un fracaso del pasado te haga sentir inseguro e impida que avances en una relación o conquista. Es normal que te sientas así, pero si le das otra oportunidad al corazón vivirás momentos fantásticos.
geminis	2013-01-29	 Un acontecimiento hará que modifiques tu punto de vista. Analiza si este cambio nace en ti o está motivado por otra persona. Renovar tu forma de pensar es positivo, pero siempre será mejor que surja de ti y que no venga de otra persona. Te favorecerá romper con la rutina.
cancer	2013-01-29	  Jornada complicada en el trabajo donde podrías vivir momentos de tensión No dejes que te afecten las críticas, ni entres al trapo ante las provocaciones. Alguien podría poner a pruebas tu capacidad de aguante, pero conviene que le ignores. En casa encontrarás el apoyo que necesitas.  
leo	2013-01-29	 Después de trabajar no querrás volver a casa y acogerás de buena gana cualquier plan que te propongan. Te relacionaras a la perfección con personas desconocidas. Como buen Leo, no necesitas muchas excusas para pasar a la acción. Te gusta el movimiento, sin duda.
virgo	2013-01-29	 Hoy será un día muy productivo en el trabajo. Con facilidad despacharás los asuntos irrelevantes para poder centrarte en los de mayor envergadura. Alguien podría pedirte un favor contrario a tus principios, pero actuarás como te dicte la conciencia.  
libra	2013-01-29	 Posponer un tratamiento o algo que sabes que mejoraría tu salud no hará más que agravar el problema. Por otro lado, organizar una escapa relámpago te ayudará a desconectar por un rato de las preocupaciones. En Internet encontrarás algunas ofertas que no podrás ignorar.
escorpio	2013-01-29	 Hoy necesitarás sentirte respaldado por los demás para poner en marcha una idea o para avanzar con un proyecto. La confianza en ti mismo irá en aumento en cuanto tus esfuerzos empiecen a dar sus frutos. No te desanimes si los resultados no son exactamente los esperados.
sagitario	2013-01-29	 Deberás mostrar más madurez en tu relación de pareja si quieres solventar los problemas. Trata de hacer autocrítica y piensa qué aspectos están en tu mano cambiar. Recordar lo que te cautivó de ella hará que relativices las cosas. Es el momento de luchar por lo que quieres conservar.
capricornio	2013-01-29	 No te sientas mal si le has dado un giro de 180 grados a tu vida. A veces hay que tomar decisiones drásticas y empezar de cero. No tiene que afectarte el que dirán, y debes mostrarte satisfecho con el cambio. Los comienzos son duros, pero tienes a la diosa Fortuna de tu parte.
acuario	2013-01-29	 Jornada propicia en el trabajo donde te convertirás en el compañero ideal, siempre dispuesto a echar una mano, incluso si no te la piden. Evita llamar la atención para no provocar envidias. Un problema pondrá a prueba tus nervios, pero lo resolverás con ingenio.
piscis	2013-01-29	 Tu relación de pareja atraviesa un momento complicado, quizá por desgaste. Aborda el tema con sinceridad. Es probable que necesitéis un tiempo para reflexionar sobre vuestra evolución y si todavía perseguís los mismos sueños. Lo importante es que no os hagáis daño el uno al otro.  
aries	2013-01-30	 Debes tomarte con más calma todo lo relacionado con el trabajo. Quizá tengas la sensación de que las cosas fluyen demasiado despacio, pero acelerar el ritmo de los acontecimientos puede ser perjudicial para ti. Trata de ir poco a poco y no tomar en cuenta anuncios agoreros, negativos.
tauro	2013-01-30	 Las medias tintas no serán buenas consejeras. Quizá hoy tengas que tomar partido por alguien en casa o en el trabajo y expresar abiertamente tu opinión, sobre todo, si se está cometiendo una injusticia. Debes ser honesto contigo mismo y actuar en consecuencia. 
geminis	2013-01-30	 Tu situación laboral es estable, pero no puedes evitar sentirte preocupado. Analiza si tienes motivos reales para el nerviosismo. Recuerda que gran parte del éxito se encuentra en el autocontrol y que los pensamientos negativos acaban traduciéndose en malos resultados.
cancer	2013-01-30	 Quizá tengas una idea brillante, pero no sepas como sacarla adelante. Harás bien en compartirla con alguien pragmático e imaginativo para llevarla a la práctica: dos mentes piensan más que una. Ten confianza y déjate guiar por tu instinto. Tienes muchas posibilidades de éxito.  
leo	2013-01-30	 Tendencia a los malentendidos y a las disputas. El influjo de Marte hará que hoy te muestres susceptible y dificultará tus relaciones personales. Estarás a la que salta y podrías crear un conflicto que luego sería más difícil de resolver. En el trabajo podrías sentirte decepcionado si algo que crees que te corresponde se le asigna a otra persona.
