sign	date	prediction
sagitario	2017-02-09	 La vuelta a la rutina te sentará maravillosamente bien. Descubrirás que en la realidad cotidiana encuentras más gozo del que a veces eres consciente y valorarás mucho tu propia vida. Y en esa rutina ocupa un lugar especial una persona a la que tienes que cuidar especialmente.
capricornio	2017-02-09	 Un viaje que no estaba planificado cambiará muchas cosas en ti esta semana si lo llevas a cabo. Y vivirás una aventura que no olvidarás a lo largo de todo el año. A la vuelta, sin embargo, tendrás que lidiar con asuntos algo engorrosos pero que no puedes aplazar más.
acuario	2017-02-09	 Hace poco tiempo te hiciste una promesa a ti mismo que hoy debes recordarte para que no caigas en el mismo error de la otra vez. Escucha tu cuerpo y aprende de las señales que te está tratando de hacer llegar. No siempre tienes en cuenta la sabiduría corporal.
piscis	2017-02-09	 Tu manera de comunicarte con los demás será hoy muy efectiva. Todo el mundo te entenderá y conseguirás transmitir, puede que ante una audiencia considerable, el mensaje que querías transmitir. Por la noche te invadirá una sensación de paz y satisfacción.  
aries	2017-02-10	 Tus esfuerzos para acercarte a una persona a la que quieres no caerán en saco roto y eso te hará sentir mucha alegría. Pero será mejor que le dejes su espacio y que permitas que resuelva por sí misma sus propios conflictos emocionales. La felicidad se acerca de muchas maneras.
tauro	2017-02-10	 Debes sincerarte con un amigo o conocido con el que has tenido un pequeño conflicto: no te guardes para ti nada pues eso a la larga sería peor. Debes dar pasos hacia delante pero desde la verdad y la sinceridad, asumiendo las consecuencias de lo que pueda pasar.
geminis	2017-02-10	 Sentir es vivir, así que si hoy estás algo triste recuerda que en la tristeza siempre hay escondida alegría. Porque un sentimiento de pérdida viene precedido por otro de ganancia. Nada es permanente: vive tu emoción y al poco tiempo desaparecerá y dejará a otra su lugar.
cancer	2017-02-10	 Dejar de sentir por miedo a sentir es el mayor error que puedes cometer. No debes tener miedo a amar porque el amor es lo más hermoso que puedes conocer. Si te hicieron daño en el pasado, recuerda que no tiene que suceder algo parecido en el presente. Atento hoy: puede que conozcas a alguien especial.
leo	2017-02-10	 Déjate guiar por tu corazón y atrévete a hacer algo que sin duda deseas, pero que te da miedo. Puede tratarse de un asunto relacionado con el amor. Tal vez haya llegado el momento de enamorarse de nuevo. Y aún si estás enamorado, eso no evitará que hagas una serie de descubrimientos.
virgo	2017-02-10	 Se abre un camino nuevo no por inesperado menos emocionante. Tendrás que librar batallas, sobre todo a nivel profesional, pero eso no hará que desde hoy mismo te sientas más feliz. El sentido de la vida a veces no es fácil: solo puedes seguir a tu intuición.
libra	2017-02-10	 Una persona realmente importante en tu vida te apoyará de todas las maneras posibles para que lleves a cabo el cumplimiento de tus sueños. Sigue atreviéndote a hacer lo que otros no hacen y el camino se irá allanando cada vez más: así alcanzarás la dicha.
escorpio	2017-02-10	 Llevas demasiados días relacionándote con mucha gente y empiezas a sentir necesidad de pasar algo de tiempo solo. Hoy sacarás tiempo para ti mismo. La soledad es una maestra de la que tú siempre sacas grandes aprendizajes. Hoy no será diferente.
sagitario	2017-02-10	 A veces se te pasa por la cabeza embarcarte en una inversión que podría darte grandes ganancias y satisfacciones pero que te da un poco de miedo. No debes descartar la idea de solicitar un préstamo. Estudia a fondo las posibilidades que tienes para obtener dinero y luego decide.
capricornio	2017-02-10	 Una reunión laboral no dará los frutos esperados, pero no debes caer en el derrotismo. Quien hoy no aprueba tu punto de vista tal vez lo comprenda mañana. de momento solo podrás emplearte a fondo para hacer lo mejor posible tu trabajo. Desde hoy las cosas cambiarán un poco.
acuario	2017-02-10	 Te sentirás bastante presionado por algunos elementos externos que no puedes controlar. Pero lo de fuera no puede afectar a tu interior a menos que tú lo permitas. Aprende a gestionar las emociones: solo así hallarás la libertad para ser tú mismo.
piscis	2017-02-10	 Protege tus sueños y no hagas caso de quien no cree en ellos. Si confías en ti mismo y das los pasos adecuados, haciendo las cosas cada vez mejor, sin duda lograrás todo lo que te propongas. Pero debes tener paciencia y actuar desde la calma: las prisas no son buenas en este caso.
aries	2017-02-11	 Sigues de buen humor, animado e incluso hoy ves que algunos asuntos complicados empiezan a solucionarse. Alguien se pone de tu parte y recibes cariño y comprensión y eso te hace sentirte mucho más relajado. La comunicación fluye bien en todos los sentidos.
tauro	2017-02-11	 Hoy te sientes más ligero, como si te hubieras quitado un peso de encima y es porque has tomado una decisión algo compleja, pero ya lo has hecho y ahora te sientes mucho mejor. No pienses más en ello, es hora de mirar hacia el futuro y eso es lo que se abre ante ti.
geminis	2017-02-11	 Procura no gastar demasiado dinero hoy porque las tentaciones no te van a faltar en lo relativo a compras o caprichos. Debes plantearte qué es lo que necesitas de verdad y lo que no, y no dejarte llevar por el consumismo. Ahí no radica la felicidad, piénsalo.
cancer	2017-02-11	 Ser idealista no es nada malo, todo lo contario, pero con conciencia de la realidad. Hoy estarás muy volcado en alguna causa social o en ayudar a los demás, aunque debes de tener cuidado de que otro no se lleve las medallas. No seas tan ingenuo.
leo	2017-02-11	 La Luna llena hoy en tu signo te trae una sensación de plenitud emocional y debes aprovecharla para mostrar tu generosidad y tu falta de egoísmo a todos los que te rodean. Será una jornada excelente para estar rodeado de la familia y compartir momentos divertidos.
virgo	2017-02-11	 El campo, los animales, el aire libre y la naturaleza en general serán lo que hoy más te convenga para sentirte libre y con el espíritu ligero, dejando atrás las tensiones de la semana. Además, lo vas a compartir con alguien a quien aprecias mucho y eso te sentará estupendamente.
libra	2017-02-11	 No puedes escapar de una realidad que significa una pérdida, pero debes asumir lo que no se puede cambiar. Si es algo material, como una casa, a pesar de que le tuvieras mucho cariño, no es más que parte del pasado y lo que realmente tienes es el presente. Mira al frente.  
escorpio	2017-02-11	 Un pequeño problema de salud, probablemente relacionado con los músculos, comienza a desaparecer ya y eso te anima mucho, porque podrás hacer vida normal muy pronto. Pero tendrás que tener fuerza de voluntad para ejercitar de nuevo tu organismo.
sagitario	2017-02-11	 Si le sigues dando vueltas a un asunto de negocios, lo mejor es que te informes con alguien de confianza, Una reunión familiar te va a dar la oportunidad de hacerlo, ya que hay una persona que será muy sincero contigo y que te dará muy buenas pistas.
capricornio	2017-02-11	 Hoy estás más optimista y no te va a importar dedicar parte de tu tiempo libre a cuidar de una persona mayor que lo necesita, sea o no de la familia. En esos momentos a su lado te darás cuenta de que el afecto y el cariño es lo más importante de la vida.
acuario	2017-02-11	 Hoy vas a dar rienda suelta a tu imaginación en todos los sentidos y si tienes pareja, organizarás una velada inolvidable. Tu lado sensual se potencia así que puedes aprovechar para seducir a quien te apetezca. No será nada importante, pero tu ego se refuerza.
piscis	2017-02-11	 Alguien te confirma que se une a una idea o a un proyecto tuyo y eso no sólo te alegrará mucho, sino que respirarás más tranquilo ya que ves que todo va tomado forma poco a poco. Persevera en ese trabajo, ya que puede significar mucho de hoy en adelante.
aries	2017-02-12	 No será un día hoy de grandes sobresaltos, así que deja que todo pase con mucha tranquilidad y sin prisa. No vayas corriendo a ningún sitio y si tienes que coger un automóvil, vete con tiempo suficiente y vigila la conducción. Procura no rebasar los límites de velocidad.
tauro	2017-02-12	 Una reunión familiar puede traerte alguna pequeña complicación o una discusión con alguien que no piensa igual que tú en algunos aspectos, probablemente en la política. No merece la pena discutir por eso, déjalo pasar, se lo más tolerante posible.
geminis	2017-02-12	 Hay muchas cosas que querrás hacer hoy, a pesar de ser festivo, y es que necesitas ordenar algunos aspectos de tu hogar o de tus cosas más personales como ropa, libros, etc…No es una mala idea, porque te sentirás muy a gusto haciéndolo.
cancer	2017-02-12	 Dejar el móvil apagado hoy no es tan difícil como piensas. Abre tu mente a otras posibilidades de entretenimiento y de comunicación. La vida no es virtual, es real y ahora te conviene darte cuenta de eso para sacarle más jugo y divertirte mucho más, aunque te parezca imposible.
leo	2017-02-12	 Tendrás una conversación sobre un tema de dinero con alguien muy cercano y le harás ver lo que implican ciertos gastos y cómo debe aprovechar esa inversión que estás haciendo y que va a revertir en su futuro. Todo eso se va a desarrollar en un tono amable y distendido.
virgo	2017-02-12	 Aprovechas unas horas del fin de semana en avanzar un trabajo que quieres terminar cuanto antes y que ya se te está haciendo muy pesado, probablemente relacionado con estudios. Pero no dejes de hacer un alto en el camino y salir a airearte un poco.
libra	2017-02-12	 Estarás más animado, con el espíritu más templado y será gracias a que unos amigos te demuestran que están ahí para lo que necesites. Sentir esa corriente de afecto positiva recargará tu energía. No escuches a nadie que no venga con ese talante constructivo.
escorpio	2017-02-12	 Hoy será un día excelente, podrás vislumbrar algunos asuntos muy positivos e incluso la familia estará de acuerdo contigo en algo que quieres cambiar de tu vida y que significa mucho para ti. Atrévete, deja los miedos de lado y ponte a trabajar en ello.  
sagitario	2017-02-12	 Hay cierto cambio a tu alrededor, quizá relacionado con el trabajo y eso te hace estar inquieto y darle muchas vueltas a la cabeza. No estaría de más que te marcases una estrategia a seguir ante las nuevas circunstancias en las que tendrás que estar atento y colaborador.
capricornio	2017-02-12	 No te lances a hacer ejercicio de una manera descontrolada y sin consultar con algún especialista o un entrenador qué es lo que más te conviene, de acuerdo con tu edad y tu organismo. Lo puedes conseguir, pero poco a poco, no lo esperes de golpe.
acuario	2017-02-12	 No será el mejor día para ti porque vas a interpretar algo que ha pasado como una victoria sobre alguien que consideras un enemigo, pero vas a descubrir poco después que ese daño al final se vuelve en tu contra. No es buen camino la ira para ser feliz.
piscis	2017-02-12	 Quedarás con alguien a quien te apetece mucho ver porque en el fondo te sientes muy unido a esa persona aunque no quieras reconocerlo. No es bueno que niegues tus sentimientos, a pesar de que las circunstancias te impidan dar un paso más definitivo.
aries	2017-02-13	 De alguna manera comienza un nuevo ciclo emocional para ti, incluso si todo te parece algo monótono. No es del todo cierto y pronto te vas a dar cuenta de ello y de esos cambios profundos, que serán beneficiosos porque te llevarán a un grado superior de madurez.
tauro	2017-02-13	 Arreglas hoy algo que tenías pendiente y que te estaba produciendo cierta angustia porque te gusta bastante el orden y seguir un procedimiento adecuado para cada cosa. Esto, ahora, es una gran virtud para desarrollarte y debes aprovecharlo al máximo.
geminis	2017-02-13	 No debes de implicarte en exceso con alguien que no conoces mucho, pero que quizá quiera saber demasiado de tu vida porque puede provocarse cierta situación incómoda, en especial si esa persona pretende un beneficio. Intenta averiguar de qué va la cosa.
cancer	2017-02-13	 No es día para estar corriendo de un lado a otro, sin tiempo para nada. Es mejor que dejes sin hacer algo que no sea estrictamente necesario y te fijes sólo en lo importante. Debes establecer prioridades cuanto antes. Tus nervios te lo van a agradecer.
leo	2017-02-13	 Hay trabajos que se te hacen largos y laboriosos y es cierto que lo son, así que debes armarte de paciencia para llevarlos a cabo con precisión y sobre todo, confiar en tus posibilidades para acabarlos con éxito. Lo conseguirás mucho antes de lo que tienes previsto.
virgo	2017-02-13	 Es muy posible que hoy no puedas quitarte de encima la sensación de que el tiempo pasa muy deprisa y es algo que no te gusta demasiado. Lo mejor que puedes hacer es saborear cada instante que vives, porque es único y especial y debes vivirlo intensamente.
libra	2017-02-13	 Algunos asuntos que hay a tu alrededor te pueden poner algo nervioso porque ves caras largas o incluso palabras desagradables. Si no van contigo, no te metas en ninguna discusión, lo mejor es que seas muy discreto hoy. Alguien te vendrá a pedir consejo, ojo.
escorpio	2017-02-13	 Tienes entre manos papeleos, documentos legales o reclamaciones de algún tipo y vas a ir hasta el final con ellas, para recuperar un dinero, probablemente. Está bien, pero procura no centrar tu atención sólo en eso porque te puedes llegar a obsesionar.
sagitario	2017-02-13	 Alejarse de los materialismos es algo que hoy te vendrá muy bien. No pienses sólo en lo que tienes en el banco, mejor reflexiona sobre las riquezas emocionales que tienes en tu vida: la familia, los amigos, los buenos compañeros de trabajo…y sonreirás.  
capricornio	2017-02-13	 Vas dándole forma a esos planes que tienes de celebrar algo importante para ti, como un compromiso o una boda y lo cierto es que te pueden agobiar un poco porque te presionan. Tendrás que ceder en algo, no te queda más remedio, pero en el fondo no es tan importante.
acuario	2017-02-13	 No estás demasiado contento con un nuevo horario o con algo que ha cambiado en el trabajo, pero no podrás quejarte ya que en cierta forma lo has propiciado tú y ahora debes asumir las consecuencias. Intenta acostumbrarte y sacar el mejor partido.
piscis	2017-02-13	 Te apetece probar algo diferente en tu vida y te planteas un cambio de vivienda para alejarte del centro de la ciudad o incluso un nuevo país. Es un paso que debes meditar bien; no es negativo, pero pon los pies en el suelo y valora bien todos los pros y los contras.
aries	2017-02-14	 Hoy vas a estar inspirado, feliz, con claridad de mente y fluidez de palabra, lo que te hará protagonizar momentos brillantes, de esos con lo que te sientes líder. Déjate llevar por esa sensación de éxito, te hará mucho bien. Tu sonrisa estará presente todo el día.
tauro	2017-02-14	 No merece la pena que entres en discusión con alguien que cree que lo sabe todo y que quiere imponer su criterio. Estarás tentado de ello porque tu también eres bastante obstinado, pero el encontronazo no te conviene. Alguien te lo hará ver, hazle caso.
geminis	2017-02-14	 Anímate y no te dejes llevar por la pereza para hacer cualquier clase de ejercicio porque tu organismo te va a agradecer más de lo que crees ese esfuerzo. Si lo haces, te sentirás mucho mejor después. Mejora tu imagen y tu percepción de ti mismo.
cancer	2017-02-14	 Vigila bien lo relacionado con el hogar, los electrodomésticos o cualquier cosa que pueda provocar un accidente o un problema. Hay riesgos hoy y debes evitar cualquier fallo de esta clase. Por lo demás, día tranquilo en el que nadie te va a alterar.
leo	2017-02-14	 Se resuelve un tema laboral que estaba algo enredado legalmente y que te tenía preocupado y algo bajo por todo lo que significaba. Pero ahora ves una luz que te guía y respiras muy aliviado porque lo peor ya ha pasado. Recuperas el optimismo y la confianza.
virgo	2017-02-14	 No te dejas llevar por el pesimismo de alguien que lo ve todo negativamente porque tu ves el lado positivo de un asunto que te abre oportunidades y aprendizaje de alguna clase, incluso si no ha salido bien. Esa postura es la que te hará avanzar y conseguir metas.
libra	2017-02-14	 Será un día especial en un asunto relacionado con la familia. Quizá un hijo te necesite y te haga sentir su cariño por ti, en cualquier caso estarás ahí y te sentirás lleno de emociones positivas, incluso si hay algún problema. Comparte todas esas emociones con la pareja.
escorpio	2017-02-14	 Llega una idea, a través de un compañero o de un amigo, que te inspirará mucho, en especial si tienes alguna relación profesional con lo artístico o la creatividad en sus múltiples facetas. Te entusiasmarás con el proyecto y te pondrás a trabajar en él enseguida.
sagitario	2017-02-14	 Es un buen día para airearte un poco, incluso si sales tarde de trabajar porque cambiar el chip te ayudará a relajarte. Deja el móvil apagado y date un paseo, lee o visita a un amigo al que hace tiempo no ves. Todo ello te va a proporcionar paz interior.
capricornio	2017-02-14	 No serás capaz de negarle un capricho a alguien, sobre todo si tienes hijos, pero debes de pensar que no todo vale y que también debes enseñarles el valor del esfuerzo y de cómo ganarse esos caprichos. Ser muy condescendiente puede ser algo peligroso.
acuario	2017-02-14	 Hay ciertos aspectos de tu salud o de tu forma física que son mejorables y eso está muy bien, pero debes de tener en cuenta que no puedes luchar contra el paso del tiempo. Es mejor sentirte bien en tu propia piel que suspirar por la eterna juventud.
piscis	2017-02-14	 Un amigo te reclama hoy y es posible que tengas que hacer un pequeño esfuerzo para ir donde él quiere, pero va a merecer la pena. Si te pide consejo sobre un tema amoroso, ve con cuidado. Las tornas pueden volverse y después quedarías mal.
aries	2017-02-15	 No debes ceder ante cierta presión familiar para que no hagas algo que te apetece o crees que necesitas. Debes ser tu mismo y dejar claro que el timón de tu vida lo manejas tú y que no renuncias a ello. Hazlo con cariño, explicando tus sentimientos.  
tauro	2017-02-15	 Hoy manejarás un asunto delicado con mucho cuidado. Confía en ti y en tu manera de actuar, aunque tampoco descartes escuchar los consejos de una persona que tiene experiencia en ese campo. Tomarás buenas decisiones si sigues tu intuición.
geminis	2017-02-15	 Te has propuesto una meta, un cambio en el trabajo o algo que necesita cierto esfuerzo por tu parte y no te importará dejar de lado alguna diversión e invertir tiempo en llegar a esa meta. Pero aún tardará en llegar, así que prepárate para un largo camino.
cancer	2017-02-15	 Llegas a la mitad de la semana con bastante buen humor y predisposición para aguantar un pequeño vendaval que se puede dar hoy en el trabajo. Quizá un compañero intente hacer algo poco conveniente. Aléjate de él y no le des demasiadas explicaciones.
leo	2017-02-15	 Planeas un viaje, quizá de trabajo, que puede venirte muy bien para captar ideas nuevas y adquirir conocimientos. También te vendrá muy bien para alejarte de un asunto emocional que te está obsesionando de algún modo. Te liberarás y pondrás tu mente en cosas más lúdicas.
virgo	2017-02-15	 No es para que te asustes, pero sí debes vigilar más tu organismo y escucharle y comprenderle. Si lo haces te darás cuenta de que hay cosas que puedes mejorar y que tu salud marca muchas cosas en tu vida. Descansa más y deja un hábito que no te favorece en absoluto.
libra	2017-02-15	 Afectivamente pude que hoy estés indeciso o una relación comience a ser algo complicada porque la otra persona quiere cosas muy distintas a lo que quieres tu.  Tendrás que evaluar la profundidad de tus sentimientos y poner en claro el rumbo que quieres darle.
escorpio	2017-02-15	 No te quedes en casa, incluso si hoy por cualquier causa no tienes obligaciones laborales, debes airearte ya que tu mente estará algo obsesionada con un asunto y la solución vendrá con un buen paseo. Un libro o una película puede también sugerirte algo importante.
sagitario	2017-02-15	 La Luna menguante hoy en tu signo te ayudará a dejar de pensar de forma idealizada sobre el amor y poner los pies en el suelo. Eso implica renuncias y ceder espacio, y a veces es complicado de gestionar, pero merece la pena si realmente estás dispuesto a seguir.
capricornio	2017-02-15	 Hoy no debes estar tan dentro de ti porque alguien, quizá tu pareja si la tienes, puede malinterpretar tu falta de comunicación y tu silencio. Haz un esfuerzo por los demás, para que vean que nada va con ellos. Dejar los egoísmos de lado es un asignatura que debes aprobar.
acuario	2017-02-15	 Asumir ciertas limitaciones físicas o no envidiar lo que poseen los demás son dos temas que hoy estarán muy presentes en tu vida y que debes gestionar con madurez. Así no te supondrán una constante molestia. Libérate de esos malos pensamientos.  
piscis	2017-02-15	 Hoy estarán potenciadas tus mejores virtudes, como la comprensión de los demás y la amabilidad innata de la que tantas veces haces gala. Estarás de muy buen humor y todo será muy agradable. Recibes noticias gratas y ciertas muestras de afecto de amigos del pasado.
aries	2017-02-16	 Te alegras mucho con una noticia que es algo positivo para un amigo porque sabes que eso le hace feliz y compartes su alegría. Quizá sea un nuevo trabajo o dinero, en cualquier caso, lo celebrarás con esa persona pronto. Tu oportunidad de ser feliz tampoco anda lejos.  
tauro	2017-02-16	 Es posible que sientas la necesidad de alejarte de alguien muy querido, pero que a veces te agobia o supone ciertas limitaciones a tus deseos o a tu manera de ver la vida. Buscarás un rincón tranquilo para estar a tu aire y charlar co alguien que te cae muy bien.
geminis	2017-02-16	 Estás a punto de conocer a alguien que te va a venir muy bien profesionalmente, ya que te demostrará su apoyo y te abrirá puertas en un tema que te interesa y que te servirá para ampliar conocimientos. Abre tu mente a todo lo que te enseñe. Será muy interesante.
cancer	2017-02-16	 Sigues con bastante energía física y eso es algo que hoy debes aprovechar al máximo para hacer ejercicio o un buen paseo que estimule tu mente y a la vez te relaje. Te vendrá muy bien respirar aire libre, ver paisajes abiertos y contemplar la naturaleza o los animales.
leo	2017-02-16	 Todo lo relacionado con la vivienda, el hogar, alquileres o bienes de cualquier tipo se va a resolver a tu entera satisfacción aunque es cierto que te queda trabajo por hacer y que eso no lo vas a poder evitar de momento. Pero dentro de poco estarás satisfecho.
virgo	2017-02-16	 Tendrás que plantearte seriamente qué vas a cambiar de tu vida, sobre todo en el plano laboral. Hay muchas presiones a tu alrededor que cada vez te cuesta más soportar. Busca otras alternativas cuanto antes, sin prisa, pero sin pausa. Te compensará.  
libra	2017-02-16	 Las relaciones sociales serán hoy bastante intensas e incluso en un momento dado un tanto pesadas porque tendrás que atender compromisos que no te apetecen demasiado. En cualquier caso, actúa con amabilidad y paciencia. Cuando llegues a casa, desconecta.
escorpio	2017-02-16	 Te apetecerá mucho hablar o estar en contacto con alguien a quien tienes mucho cariño y está lejos. Esperas con ilusión el momento de charlar tranquilamente con esa persona. La tecnología te será fundamental para conseguirlo y lo cierto es que te sentirás muy reconfortado.
sagitario	2017-02-16	 Hoy te atraerá todo lo nuevo, las tecnologías o innovaciones, todo lo que se salga de lo normal y en ese campo vas a estar muy interesado. Intenta sacarle partido de manera no sólo lúdica, sino también profesional. No olvides llamar a un amigo que te echa de menos.
capricornio	2017-02-16	 No has dado un paso al frente para pedir algo para un compañero o para una persona de tu equipo y eso es algo que ahora te van a echar en cara de una manera o de otra. Aguanta el chaparrón y rectifica tu postura. Aún puedes hacerlo si lo gestiona con inteligencia.
acuario	2017-02-16	 Si tienes empresas o negocios de cualquier tipo, hoy van a sonar las alarmas por temas de gestión o de impuestos. Estate muy atento para no buscarte problemas mayores más tarde, aún lo puedes arreglar. En cualquier caso, no intentes saltarte las reglas.
piscis	2017-02-16	 Recibes una llamada o un whatsupp que te pone algo nervioso porque se trata de un problema familiar. No debes precipitarte en nada, mantén la calma, actúa con frialdad y todo se solucionará a su debido tiempo. No es tan grave como pueda parecerte.
aries	2017-02-17	 Es cierto que el tiempo pasa muy deprisa, pero precisamente por ello, hoy vas a empezar a pensar en grandes planes de vacaciones, en un lugar que te hace mucha ilusión visitar y eso ya es algo muy gratificante para ti. Planifícalo todo con mucho detalle.
tauro	2017-02-17	 Hay cuestiones domésticas que debes resolver, pero algunas de ellas te apetecerá mucho hacerlas, ya que suponen un entretenimiento y disfrutarás con su elaboración o con ver acabado ese trabajo casero. Sonrisas y buenos momentos por la noche.
geminis	2017-02-17	 No sabes si eso que te están contando es verdad o no. Si se trata de algo relacionado con la salud, no te fíes de lo primero que leas en Internet o te aconseje un amigo. Lo mejor es que le preguntes a un profesional y que no des ningún paso.
cancer	2017-02-17	 Hoy puedes pensar que no vas a poder solventar un problema de tipo económico, pero eso no es cierto porque vas a tener un golpe de suerte que te favorece mucho en este sentido. Salvarás todos los obstáculos y verás cómo mañana te ríes de lo sucedido.  
leo	2017-02-17	 Estará muy pendiente hoy de los hijos, si tienes y si no, habrá algún niño a tu alrededor que te traiga momentos divertidos y felices. Disfrútalos sacando tu también el niño que llevas dentro. Será un soplo de aire fresco en la monotonía de los días, que a veces se te hacen largos.
virgo	2017-02-17	 Hoy querrás liberarte de cualquier asunto pesado o enojoso y es posible que pongas una excusa para no hacer algo que te molesta. Hazlo de manera que no se note demasiado. Por la noche te apetecerá estar con amigos, muy a tu aire y sin preocuparte de las apariencias.
libra	2017-02-17	 No dejes salir tu mal humor, que probablemente te rondará hoy, con las personas que no tienen la culpa de nada. Analiza porqué estás así y si es algo que puedas solucionar, hazlo sin dejar que pase más tiempo. Ya verás como llegas a alguna solución
escorpio	2017-02-17	 Un encuentro casual te puede poner en un compromiso porque alguien te va decir algo desagradable por un hecho del pasado. Quizá dijiste una mentira o quizá no te portaste bien con un amigo. Pide perdón, te liberarás y volverá a fluir la armonía.
sagitario	2017-02-17	 Hay diversiones a la vista, quizá por la noche, con reuniones de amigos o una película o una cena que resultará bastante agradable si la planificas bien de antemano. Procura no pasarte con la comida ni con el alcohol. Por lo demás, todo irá sobre ruedas.  
capricornio	2017-02-17	 Será una jornada bastante complicada para terminar la semana y eso te va a pasar factura ya que por la noche vas a decir que no a una salida con amigos o incluso con la pareja. Si se lo explicas, lo entenderá y estará de acuerdo en dejar el plan para otro momento.
acuario	2017-02-17	 Unas palabras de tu pareja te van a provocar cierta desconfianza y no podrás evitar caer en una sensación desagradable y celosa. Debes examinar tus sentimientos y no sospechar sin tener pruebas claras. Si no puedes alejar los fantasmas, enfréntate a ellos.
piscis	2017-02-17	 No debes estar tan pendiente de lo que hagan los demás para hacer tus planes. Las dependencias no son buenas consejeras y en este momento de tu vida, menos. Organiza tu agenda y diviértete solo, es muy aleccionador y puede ser más enriquecedor de lo que crees.
aries	2017-02-18	 Encontrarás una manera abreviada de solucionar un conflicto o problema en el que estás atrapado desde hace días. Debes mirar cómo reaccionó ante la misma situación alguien con quien convives. Por la tarde recibirás una visita sorpresa que te gustará.
tauro	2017-02-18	 Una visita algo incómoda alterará bastante tu plan del día, pero no te quedará otra que tratar de poner tu mejor cara. De lo contrario, el perjudicado serías tú. Por la noche tendrás un momento de tranquilidad para poder reflexionar sobre algo importante que hay en tu vida en estos momentos.
geminis	2017-02-18	 Evita distracciones inútiles que no te sirven sino para alejarte de lo que es esencial para ti. Ve al grano, y no pierdas el tiempo con nada ni con nadie. Estás en un momento vital en el que tienes que administrar al máximo tu energía: no puedes desperdiciarla.
cancer	2017-02-18	 La felicidad está dentro de ti, no está fuera, pero muchas veces no quieres darte cuenta y persigues con ansia logros externos que finalmente, los consigas o no, te dejan frustrado. Cambiar exige renunciar a algunas creencias que te han mantenido hasta ahora atado al pasado.
leo	2017-02-18	 Te hallas en un periodo en el que estás descubriendo cosas de ti mismo que antes desconocías. Sigue la senda que estás recorriendo y encontrarás todo lo que deseas: como ya empiezas a sospechar, el cambio exterior parte del cambio interno. Sigue avanzando con fluidez.
virgo	2017-02-18	 Estás inmerso en una revolución interna que a veces te hace pasarlo un poco mal, pero debes estar tranquilo: aunque a veces no lo entiendas, se trata de un proceso necesario. Y te alegrarás cuando concluya. El período de oscuridad pasará antes de lo que imaginas.
libra	2017-02-18	 Si estás soltero, es posible que conozcas a alguien en las próximas veinticuatro horas. Podría tratarse de un flechazo absoluto o de algo mucho más sutil pero, en cualquier caso, vivirías una muy grata experiencia si te lanzas a la piscina. Sé valiente.
escorpio	2017-02-18	 Sucederá algo que te enfurecerá y no sabrás cómo calmar tu ira. Estarás enojado buena parte del día. Sin embargo, de ti depende despedirte de esa emoción tóxica y acoger otras que sean más saludables para ti. No es bueno que pierdas el tiempo con situaciones o cosas que no te benefician. 
sagitario	2017-02-18	 La Luna menguante en tu signo hoy no va a favorecer ciertas ambiciones económicas, sin embargo las relaciones personales fluirán hoy de un modo muy armonioso y sentirás mucha paz. Te sentirás profundamente agradecido hacia quienes te rodean.
capricornio	2017-02-18	 El verdadero amor no hace reproches ni trata de pedir tantas explicaciones a los demás. Aceptar al otro tal y como es significa quererlo. Ten en cuenta esto hoy y no trates de cambiar a la persona que amas: de todos modos, no lo conseguirías.
acuario	2017-02-18	 Debes valorar en calma si es el momento adecuado para tener un hijo o no lo es. Pero la decisión debes tomarla solo tú: no te dejes influenciar por personas de tu entorno ni por lo que otros piensan que es mejor para ti. Solo en ti mismo hallarás la respuesta. 
piscis	2017-02-18	 Entra el Sol en tu signo, terminando el ciclo anual y eso hace que te plantees muchas cosas, pero también que estés decidido a cambiar algunas de ellas que no te gustan. Crece en ti un aire de renovación, de esperanza y de voluntad de mejorar en muchos aspectos.
aries	2017-02-19	 Sucederá algo en tu vida que te alegrará e inspirará desde distintos puntos de vista. Cada vez estás más cerca de la consecución de un objetivo que se te ha estado resistiendo demasiado tiempo. Pero la cosa no tiene por qué alargarse más. Camina con decisión. 
tauro	2017-02-19	 Tendrás que hablar largo y tendido con un amigo que está pasando una mala racha. Tal vez haya sido víctima de un engaño o tal vez le hayan despedido se tu trabajo. Sea como sea, lo mejor que puedes hacer es infundirle esperanza. Ten fe en él.
geminis	2017-02-19	 Descubrirás dónde reside la clave de un problema que se está dando en tu familia y, entonces, tendrás que tomar una determinación que os afectará a todos pero que será necesaria. Tranquilo: pronto vendrán tiempos mejores en el ámbito familiar.
cancer	2017-02-19	 Encontrarás la manera de decirle a un amigo una verdad acerca de ti mismo: no puedes seguir mostrando una cara que no se corresponde con lo que sientes en tu interior. Sincérate contigo mismo primero, y luego avanza con confianza. Tarde o temprano te entenderá.
leo	2017-02-19	 En una salida nocturna tal vez conozcas a alguien especial con quien podrías iniciar una bonita historia de amor o, cuanto menos, pasar momentos placenteros. Para que eso ocurra debes mostrarte abierto y receptivo y no esperar a que el otro dé el primer paso.
virgo	2017-02-19	 Contagiarás a todos con tu energía positiva y dinamismo, que hoy alcanzará límites insospechados. Tu buen humor es una de tus armas para conseguir lo que te propongas. Sin embargo, un pequeño incidente laboral o personal podría cambiar el curso de los acontecimientos.
