sign	date	prediction
geminis	2014-03-07	 Harás un plan al margen de tu pareja porque llegas a un acuerdo con ella para sentir ese soplo de independencia que es muy conveniente ahora para la relación. No significa un distanciamiento, sino una renovación de algunas costumbres que te harán sentir mejor.
cancer	2014-03-07	 Llega el fin de semana y eso te reconforta mucho, ya que has tenido ciertas tensiones. Aprovecha para no pensar más en lo que no puedes resolver de momento. Deja para la semana que viene un asunto engorroso, de tipo legal, que debe reposarse, aclararse más.
leo	2014-03-07	 Mentalmente andarás hoy algo cansado, con las ideas poco claras, así que dedícate a esas actividades que no supongan mucho esfuerzo. Pero no te quedes en casa, sal a distraerte o haz ese recado que en el fondo puede ser una excusa agradable para dar un paseo.
virgo	2014-03-07	 Las amistades te dan hoy satisfacciones, y debes aceptar una invitación aunque te suponga algún gasto. Será una inversión en tu vida social con beneficios emocionales ya que renuevas lazos y conversaciones que le sientan bien a tu espíritu. Ánimo en alza.
libra	2014-03-07	 Los sentimientos serán hoy algo que te interese mucho, pero si has puesto tus ojos en alguien nuevo, o estás buscando pareja, no te lances demasiado pronto, actúa con calma, dejándote querer y con algo de picardía o estrategia. Hacerse el interesante te funcionará bien.  
escorpio	2014-03-07	 Empiezas a ver con más optimismo un problema que afecta a un hijo o a alguien querido, porque ves que puede salir bien de la situación. Sabrás estar a su lado y observarás de cerca la evolución de ese asunto e incluso hablarás con alguien de su entorno que te aportará soluciones.
sagitario	2014-03-07	 Impondrás tus propias reglas en algún grupo en el que sueles moverte y puede que a alguien no le guste mucho y se sienta desplazado. Procura actuar con tacto para no despertar sentimientos negativos, envidias o celos que te puedan repercutir en el futuro.
capricornio	2014-03-07	 Tendrás que intervenir en un problema laboral en el que andan en juego varios egos y cierto cúmulo de trabajo. Poner orden en todo ello será importante y no debes dejarlo en manos de otros que quizá deseen estar en tu puesto. Observa todo con mucha atención.
acuario	2014-03-07	 Tus reacciones emocionales de hoy pueden ser algo impredecibles. Alguien que te conoce bien te lo va a hacer notar y deberás escucharle. Sus palabras te serenan y no te empeñes en llevarle la contraria, porque tiene razón en lo que observa. Cambia tu perspectiva.
piscis	2014-03-07	 Te interesa quedar muy bien hoy en un asunto profesional y lo vas a conseguir, ya que estará muy bien aspectado ese terreno y más si tiene relación con algo artístico. Tu autoestima sube incluso si piensas que hay algo que puedas mejorar en ese terreno.
aries	2014-03-08	 Una ilusión nueva, relacionada con algo que ni siquiera imaginabas, emergerá en ti con mucha fuerza, una energía que no debes malgastar en cosas sin importancia, como podrían ser tontas discusiones o esa necesidad que tantas veces sientes de tener la razón.
tauro	2014-03-08	 Es un día para disfrutar, para reír, para soñar y para compartir con tu familia todo lo bueno que hay en tu vida. Tu personalidad es alegre y entusiasta y, aunque a veces puedas sentir que determinadas cosas se te complican de forma injusta, no debes rendirte.
geminis	2014-03-08	 La Luna creciente en tu signo hoy te permite salir airoso de una situación rara con un amigo en el que confiabas pero del que te sorprenderá una actitud, una opinión o un gesto que no esperabas, por lo que sentirás cierta decepción. Es bueno que hables con él y le expliques tu punto de vista, mostrándote luego dispuesto a escuchar su versión sin interrumpirle.
cancer	2014-03-08	 Cierta sensación de apatía o pereza puede apoderarse de ti hoy, pero sentir esa emoción no significa que te tengas que dejar arrastrar por ella y no llevar a cabo todos los planes que tenías, que están relacionados con la limpieza y el orden de tu hogar.
leo	2014-03-08	 Organizarás cierta reunión o cena en tu casa, en la que habrá un pequeño incidente relacionado con alguno de tus invitados o, incluso, algún acompañante de éstos. Lo importante es que le des la importancia justa y que no consientas que nada ni nadie estropeen la fiesta.
virgo	2014-03-08	 Emplearás horas en un chat o en otro tipo de comunicación instantánea, lo que hará que te sientas envuelto en una sensación extraña de pérdida de tiempo, que en realidad no es tal, porque a veces perder el tiempo significa no perderlo, y porque tal vez conozcas a alguien interesante.
libra	2014-03-08	 Día particularmente familiar, marcado por los lazos afectivos que tanto valoras.  Hoy es uno de tus mejores días de la semana, por lo que estarás en disposición de reír y disfrutar y vivir momentos que te harán sentir pleno y feliz. Déjate llevar por la magia del momento presente.
escorpio	2014-03-08	 Una primera impresión sobre alguien puede llevarte al error no sólo hoy, sino muchas más veces, por lo que no debes juzgar a las personas por las apariencias. Por culpa de los prejuicios podrías perder la oportunidad de conocer a gente que puede aportar a tu vida muchas cosas satisfactorias.
sagitario	2014-03-08	 Sería bueno que estés atento a alguien que, con toda probabilidad, se cruzará contigo hoy. Se trata de una persona buena, amistosa y amable que puede enriquecer tu vida hasta límites que no habías imaginado. Estar abierto a los demás es una cualidad que no debes perder.
capricornio	2014-03-08	 Es posible que alguien te ofrezca la posibilidad de adoptar un animal doméstico, un perro o un gato que podría aportar muchas cosas buenas a tu vida aunque, eso sí, no debes precipitarte en una decisión que, de algún modo, marcará un antes y un después en tu vida.
acuario	2014-03-08	 Es un día perfecto para liberar tensiones, por lo que te iría que ni pintado llamar a algún amigo con el que te sientas muy a gusto y practicar cualquier deporte u organizar una escapada a algún lugar cercano en el que puedas estar en contacto con la naturaleza.
piscis	2014-03-08	 Un familiar compartirá contigo una noticia realmente positiva, pues supondrá que, al fin, consigue algo que llevaba buscando mucho tiempo. Esto hará que pases el día con el sentido del humor por las nubes y eso, a su vez, te hará sentirte lleno de energía y feliz.
aries	2014-03-09	 Este año es muy próspero para ti, sobre todo en la segunda parte del curso, cuando Júpiter haga de las suyas atrayendo prosperidad a los de tu signo, que también serán más creativos. Si estás en edad de concebir y tener descendencia entra en tus planes, puede ser un buen momento.
tauro	2014-03-09	 Dedicar una pequeña parte del día a planear la semana y a organizar cómo dar salida a una cuestión que tienes pendiente puede ser muy recomendable para ti hoy, pero conviene que lo hagas a última hora del día, para que tengas el resto del tiempo para descansar tanto física como mentalmente.
geminis	2014-03-09	 Muchos nativos de este signo se sienten atraídos hacia la escritura por lo que, si es tu caso, sentirás mucha satisfacción si te pones a ello. Una carta, un poema o un diario harán que comiences con una práctica que puede llevarte hasta lugares que no habías ni siquiera imaginado.
cancer	2014-03-09	 Día particularmente familiar en el que disfrutarás con la compañía, la conversación y el amor de las personas que verdaderamente te importan. Te mostrarás particularmente cariñoso con ellos, que se sentirán muy bien de estar a tu lado. Habrá risas y diversión.
leo	2014-03-09	 No es tu mejor día de la semana. Un dolor de cabeza u otro tipo de molestias físicas pueden hacer que tiendas hacia la desesperanza o la tristeza, por lo que sería mejor para ti que hagas algún plan fuera de casa y no te dejes llevar por la autocompasión.
virgo	2014-03-09	 Es un día en el que una actividad deportiva, cualquiera, te vendría maravillosamente bien para que, mañana, comiences la semana con un estado emocional fuerte, óptimo, que no ceda tanto ante los sobresaltos propios del día a día.
libra	2014-03-09	 La primera parte del día transcurrirá de un modo alegre y relajado para ti pero luego, al caer la tarde, una honda melancolía intentará apropiarse de ti por lo que, si no pones remedio con una actividad entretenida que te guste mucho, puede hacerte sentir algo triste y desanimado.
escorpio	2014-03-09	 Una excursión, un paseo por el campo o por la ciudad hará que hoy logres, solo o en compañía de alguien muy cercano a ti, desconectar totalmente de tu trabajo y de los problemas del día a día, lo cual te vendrá muy bien para empezar la semana con energía.
sagitario	2014-03-09	 Llevarás a cabo un plan cultural que te gustará bastante y que, de algún modo, activará tu lado más creativo, una faceta artística que a veces sacas a luz y te hace sentir muy bien. Sería positivo que no des de lado esa inclinación al arte que tienes profundamente arraigada.
capricornio	2014-03-09	 Hoy sentirás que tienes tiempo para todo: para dormir hasta tarde, para hacer deporte, para preparar la comida, para compartir actividades con la familia y para ir al cine o ver una película en casa. Disfruta el que será tu mejor día de la semana.
acuario	2014-03-09	 Alguna cosa que comas hoy podría sentarte mal y provocarte molestias indeseadas, así que te vendría bien que vigilaras tu alimentación más que nunca. Eso no significa que no puedas salir con amigos y que no puedas divertirte. Puedes hacerlo mirando por tu salud.
piscis	2014-03-09	 No tienes por qué hacer frente, precisamente en este momento, a cambios en el hogar que te llevarían demasiado tiempo en un momento en el que tienes que priorizar más que nunca cada cosa que haces en tu vida. Puedes hacerlos, si lo deseas, pero piensa bien cada paso que das.
aries	2014-03-10	 La cautela, cualidad tan necesaria para el equilibrio de los nativos de Aries, peligrará hoy puesto que, salvo que estés alerta y logres evitar las prisas y la impetuosidad, los nervios pueden jugarte una mala pasada que podría tener consecuencias negativas para ti.
tauro	2014-03-10	 Un pequeño tropiezo o una caída, real o imaginaria, harán que te plantees cosas importantes de tu vida de las que no habías tomado conciencia hasta la fecha. Déjate llevar por la intuición, pero de una forma ordenada, planificando cada paso que des.
geminis	2014-03-10	 Un poco de frivolidad es buena incluso en tiempos de crisis como los que vivimos, pero debes intentar no dejarte arrastrar por lo superficial, al menos en todo momento, pues podría ser una forma de escapar de la realidad. Te irá bien dedicar tiempo para la reflexión.
cancer	2014-03-10	 Un niño, bien sea de la familia o el hijo de una amiga, te sorprenderá hoy y, como si te vieras reflejado en un espejo, te plantearás la posibilidad de tener descendencia en un futuro próximo. Es una idea que te lleva rondando por la cabeza bastante tiempo.
leo	2014-03-10	 Vives uno de los mejores momentos de tu vida, y eso no tiene por qué cambiar, siempre y cuando no olvides qué cosas que te hacen sentir pleno emocionalmente y dejes de lado las costumbres que te hacían sentir mal. Es bueno que no te relajes en algunos aspectos.
virgo	2014-03-10	 Tu enorme capacidad para fijarte en detalles que otros pasan por alto hará que hoy descubras algo que no te gustará mucho, pero que, a la larga, cuando las cosas vuelvan a su cauce, puede ser positivo para ti. Recuerda que la realidad puede ser vista desde ángulos muy distintos.
libra	2014-03-10	 Tienes la facultad de ver la belleza en todas partes, incluso un lunes en el que tu estado de ánimo no está para tirar cohetes. Aprovecha ese poder que está dentro en ti y no dejes que nada ni nadie puedan provocarte un agobio que, lo sabes bien, no te llevará a ningún sitio.
escorpio	2014-03-10	 Es hora de que afrontes esos problemas que te preocupan y que, como si no existieran, llevas dejando pasar algún tiempo. Recuerda que mirar para otro lado no solucionará nada sino que agravará lo que podrían ser menudencias sin importancia.
sagitario	2014-03-10	 Apuros económicos amenazarán tu bienestar emocional, que sólo recuperarás si confías en el criterio de una persona cercana que te valora y te quiere. Los que están cerca de ti son precisamente los que pueden ayudarte a salir de más de un embrollo.
capricornio	2014-03-10	 Una situación comprometedora hará que hoy te sientas sometido a una especie de examen complejo y difícil, pero no imposible de superar. Es bueno que escuches las opiniones de los demás, pero es imprescindible que confíes en tu criterio. 
acuario	2014-03-10	 Vivirás una situación tensa dentro del ámbito familiar que puede causarte quebraderos de cabeza. Tu personalidad es poderosa y arrolladora, por lo que, aunque hoy pienses que el mundo se te echa encima, puedes conseguir cualquier cosa que te propongas.
piscis	2014-03-10	 Pedir cita para cierta revisión médica que llevas aplazando desde hace bastante tiempo te reportará bastante tranquilidad que hará que, al fin, consigas relajarte. No será nada grave, pero sí pueden informarte de qué cosas debes hacer para que en el futuro sigas conservando tu salud.
aries	2014-03-11	 La relación con tu pareja o con un amigo podrá sufrir algún que otro altibajo debido a un malentendido por ambas partes. No será grave, pero te costará esfuerzo volver a la normalidad y que las cosas fluyan de nuevo en el punto en el que os encontrabais.
tauro	2014-03-11	 Tu fuerza innata para llevar adelante los proyectos y las ideas sin hacer concesiones a la pereza podrían exasperar a algunas de las personas de tu entorno, así que ándate con ojo y sé sensible con los demás, que quizá tienen un carácter más débil que el tuyo.
geminis	2014-03-11	 Echas de menos a una persona que, por lo que se ve, no tiene interés en estar en tu vida. Llamarle, escribirle o insistir en que vuelva no te servirá para atraerle sino, más bien, al contrario. Tal vez algún día vuelva, pero no tienes el poder de atraparle.
cancer	2014-03-11	 Hoy puede ser un día bueno para ti, siempre y cuando estés dispuesto a valorar las cosas positivas que hay en tu vida, que son muchas. Evita compararte con los demás, pues hacerlo sólo te reportará frustración y, posiblemente, sentimientos negativos como la envidia.
leo	2014-03-11	 Un compañero o un superior harán que tu alma de líder sufra hoy un pequeño revés en el ámbito laboral, pero, como enseñanza, te puede venir muy bien: hay que aprender a perder para empezar a ganar, aunque tal cosa no te guste nada. Mañana lo habrás olvidado todo.
virgo	2014-03-11	 Cierta actitud tuya o de otra persona pueden hacer que tu pareja, aunque no es muy celosa, sienta alguna inseguridad o temor a perderte. Depende de ti que recupere la confianza y que vuelva a tener claro que ella es la persona más importante de tu vida. No la decepciones.
libra	2014-03-11	 Muy buenas noticias, relacionadas con el desarrollo profesional o la consecución de objetivos de una persona a la que quieres, hará que hoy sea un buen día para ti, pues de algún modo sentirás que se confirma ese dicho popular: todo largo viaje comienza con un pequeño paso.
escorpio	2014-03-11	 Tus intereses profesionales podrían dar un giro después de conocer a una persona o de que alguien de tu entorno diga o haga alguna cosa que lleve a la reflexión y que, a partir de ahora, te haga actuar de otro modo. Los cambios son buenos siempre que valores la situación en su conjunto.
sagitario	2014-03-11	 Encontrarás una carta, una foto o un objeto que buscaste durante un tiempo, pero del que ya no te acordabas, y eso provocará en ti un sentimiento de nostalgia que podrá paralizarte durante horas si no haces algún plan con un amigo.
capricornio	2014-03-11	 Te llevarás un disgusto considerable por alguna circunstancia que, aunque te afecta directamente, escapa totalmente de tu control. Trata de serenarte antes de decidir qué hacer y, sobre todo, ten en cuenta que nada ni nadie debería romper tu equilibrio.
acuario	2014-03-11	 Cierta ironía sutil o un comentario tuyo, en absoluto malintencionado, hará que una persona que de tu entorno a la que valoras y aprecias se sienta herida, aunque sea sutilmente. Si no pones remedio, la cosa irá a más y puede crearse una brecha entre vosotros.
piscis	2014-03-11	 Eres, lo hayas descubierto o no, una persona muy espiritual, lo que significa que para ti es importante ese lado invisible de las cosas que, tantas veces, te emociona. No dudes en leer libros que puedan ayudarte o en preguntar sobre tus inquietudes a personas que pueden saber más que tú.
aries	2014-03-12	 No eres una persona cruel ni, si alguna vez provocas algún daño, lo haces de forma consciente o intencionada, pero sería bueno que te parases a reflexionar sobre lo que sienten los demás. A veces se te olvida que muchas personas no ven las cosas del mismo modo que tú.
tauro	2014-03-12	 Tu sentido del ahorro es bueno, pero hay días, como por ejemplo hoy, en los que sería positivo que dieras rienda suelta a la improvisación y gastaras en lo que te apetezca, comprándote un regalo o dándote ese capricho que tanta ilusión te hace. El dinero es sólo eso: dinero.
geminis	2014-03-12	 Después de unos días en los que sentías cierto desgaste físico, hoy tendrás una salud excelente, por lo que sentirás una vitalidad interna que hará que tengas el ánimo por las nubes, sobre todo después del trabajo. Es un buen día para todo lo que te propongas. 
cancer	2014-03-12	 Te dejas llevar mucho por los sentimientos y las emociones, lo cual es positivo, pero sólo hasta cierto punto. Conviene que aprendas a razonar sobre los pros y los contras de las cosas que te afectan, en especial sobre asuntos familiares un tanto delicados.
leo	2014-03-12	 Una película, un libro o una obra de teatro a la que llegues por recomendación de un amigo o por casualidad, puede no sólo gustarte y emocionarte, sino transformarte. Recuerda que, en personas como tú, el arte verdadero puede tener sorprendentes efectos terapéuticos.
virgo	2014-03-12	 El estrés, provocado por el agobio laboral o por las muchas cosas pendientes que tienes, te jugará hoy una mala pasada que podría acabar mal si no lo paras a tiempo. Aprender ejercicios de respiración es una excelente técnica para combatir los pequeños sobresaltos.
libra	2014-03-12	 Cierto dolor en la zona lumbar, relacionado con las malas posturas del día a día, te recordarán que sería importante que acudieras pronto a un fisioterapeuta. No lo dejes pasar. Por otro lado, vivirás hoy algún hecho no del todo agradable que se resolverá de un modo favorable para ti.
escorpio	2014-03-12	 Tu pareja te sorprenderá con una llamada o un mensaje en el que te confesará algo que no esperabas y que, aunque sea inesperado, no tiene por qué ser malo, salvo que tú decidas interpretarlo así. Intentar pensar en positivo y vuestra relación se verá fortalecida.
sagitario	2014-03-12	 Las tareas diarias se multiplican a un ritmo vertiginoso, y tú sientes que no tienes tiempo para ir al gimnasio o hacer deporte, tal y como te habías propuesto, pero es cuestión de organización. En realidad, podrías hacer todo lo importante. Prioriza y piensa cuáles son tus ladrones de tiempo.
capricornio	2014-03-12	 La sombra de una infidelidad puede angustiarte bastante, pero es preferible que te sinceres con tu pareja y le digas lo que sientes a que saques conclusiones que podrían estar equivocadas. Recuerda que una buena comunicación es esencial para tu relación.
acuario	2014-03-12	 No te va a quedar más remedio que afrontar hoy cierto problema doméstico, por lo que sería bueno que reserves tiempo para solucionarlo. Si lo necesitas, pide ayuda a un profesional. En tu familia habrá alguien que reclame tu atención de un modo especial.
piscis	2014-03-12	 Encontrarás hoy una gran belleza en pequeños detalles cotidianos que, para otros, tal vez pasen desapercibidos, pero que a ti te inspiran, llenándote de satisfacción. Es un buen día para que vayas a ver, solo o acompañado, una exposición de arte contemporáneo.
aries	2014-03-13	 Las cosas en tu trabajo van viento en popa, de modo que, al fin, ves los resultados que tanto tiempo llevas esperando y por los que tanto has luchado. Conviene que no bajes la guardia, pero también que sepas disfrutar la consecuencia del esfuerzo y del buen hacer profesional.
tauro	2014-03-13	 La intensa conexión que sienten con la tierra los Tauro hace que sea importante que estés, de vez en cuando, en contacto con la naturaleza o el medio ambiente. Hoy puede ser un buen día para que, a medio día, si no tienes posibilidad de otra cosa, des un buen paseo por un parque.
geminis	2014-03-13	 Un pequeño incidente doméstico hará que no puedas llevar a cabo todo lo que tenías pensado para hoy. Intenta calibrar la diferencia entre lo que es urgente y lo que no, lo que es importante y lo que no, y prescinde de lo secundario. Aprende a reservar algo de tiempo para imprevistos.
cancer	2014-03-13	 Sucederá algo relacionado con un conocido que, al menos durante un tiempo, te provocará quebraderos de cabeza. Una persona de tu entorno puede ayudarte a esclarecer ideas y a no interpretar las cosas de un modo que no sería el más idóneo para ti.
leo	2014-03-13	 Tu generosidad no conoce límites y eso, en cierta medida, es bueno, pero te vendría bien aprender a administrar mejor tu dinero y a no dejar que ciertas personas se aprovechen de ti. Tu inocencia, a veces, hace que confíes demasiado en alguien que podría decepcionarte.
virgo	2014-03-13	 Un anuncio, un e-mail o un cartel callejero harán que se te ocurra una idea que puede ser positiva si la manejas bien, sin precipitarte y reflexionando sobre la idoneidad de cada paso que des. Un avance en el sentido equivocado puede provocarte retrocesos innecesarios.
libra	2014-03-13	 Las cosas en el trabajo hoy irán sobre ruedas e, incluso, puede que llegues a una solución a un problema o a un pacto con alguien con quien creías que sería imposible ponerte de acuerdo. Una persona en principio no relacionada en este asunto será clave en su resolución. 
escorpio	2014-03-13	 Una obra, reparación o cualquier otro gasto doméstico ascenderá a una cantidad mayor de la que esperabas, lo que hará que se tambaleen tus finanzas. Sería bueno que, de una vez, comiences a ahorrar algo de dinero para poder hacer frente a imprevistos.
sagitario	2014-03-13	 Tienes el derecho sagrado a ser feliz, por lo que, si las cosas no encajan a tu alrededor tanto como a ti te gustaría, es bueno que te preguntes qué puedes hacer para restaurar tu bienestar emocional. Las soluciones a los problemas, muchas veces, están delante de ti.
capricornio	2014-03-13	 Tu ambición por mejorar profesionalmente es sana y te sirve de motivación para la vida, pero debes vigilar tu actitud y respetar a los demás en todo momento. Ser amable y considerado con el que tenemos al lado es requisito imprescindible para el progreso. 
acuario	2014-03-13	 El cansancio acumulado de la semana va causando estragos en tu cuerpo, por lo que hoy, al terminar la jornada, lo que más te apetecerá será estar tranquilo y solo. Un buen baño de espuma te vendrá que ni pintado para relajarte y para conectar contigo mismo.
piscis	2014-03-13	 Aunque el dinero no es muy importante para ti, debes aprender a decir que no a cierta persona que intenta aprovecharse de tu forma de ser, generosa y desprendida. Tú no tienes la culpa de que él o ella, quizá por irresponsabilidad, esté casi siempre en números rojos.
aries	2014-03-14	 Sentirás una leve molestia de salud física provocada por la falta de cuidado personal, lo cual puede motivarte para que, al fin, te tomes en serio la idea de convertir en hábito correr, nadar, ir al gimnasio o, simplemente, caminar diariamente durante un buen rato.
tauro	2014-03-14	 Por el día las cosas parecerán ir mal pero luego, poco a poco, todo irá encajando hasta que llegues a sentir, ya en casa y rodeado de las personas a las que más quieres, una sensación de paz y bienestar muy grande. Lo que verdaderamente te importa no corre peligro.
geminis	2014-03-14	 Un sentimiento de soledad profundo se apoderará de ti hoy a menos que te propongas romper la rutina y planear algo diferente y original de cara al fin de semana. A veces romper con lo preestablecido puede provocar emociones placenteras como el entusiasmo, la excitación y la alegría.
cancer	2014-03-14	 Tu capacidad natural para entender lo que sienten los demás no hará justicia hoy a tu signo, por lo que tal vez tengas un problema con una persona que podría ser un amigo, un familiar o un compañero de trabajo. No será grave, pero recuerda que dos no se pelean si uno no quiere.
leo	2014-03-14	 Hoy es, sin duda alguna, tu mejor día de la semana, por lo que cualquier cosa que hagas la disfrutarás especialmente. Puede ser una jornada positiva, si te decides a vencer la timidez, para una cita romántica que quizá, quien sabe, podría ser el inicio de una bonita historia de amor.
virgo	2014-03-14	 Es hora de que, teniendo en cuenta que a día de hoy persisten esas molestias  que sientes últimamente, pidas cita para el médico, que te dará sabios y útiles consejos para que recuperes tu estado de salud. Te vendría muy bien confiar, no sólo en este aspecto, en las personas que saben más que tú.
libra	2014-03-14	 Tu pareja reclamará mucha atención hoy, por lo que es bueno que le dediques tiempo y trabajes en una relación que, con sus altos y bajos, te sigue mereciendo la pena. No se te olvide que ella o él es la persona que, sin duda, estará a tu lado cuando lo necesites.
escorpio	2014-03-14	 Recordarás alguna cosa que hiciste en el pasado y ello provocará que hoy te invada un enorme sentimiento de culpa y que, por tanto, te encuentres con menos energía de lo normal. Es el momento de que te liberes de él centrándote en el momento presente, que es lo único que tienes.
sagitario	2014-03-14	 Hoy te sentirás muy contento, activo y excitado, tal vez por la llegada del fin de semana o por una llamada de un amigo del que no sabías nada desde hace tiempo. Aunque tú eres poco dado a aburrirte, hoy te aburrirás menos que nunca, por lo que será un día muy especial para ti.
capricornio	2014-03-14	 No dejas de dar vueltas en la cabeza a algo que escuchaste ayer y que no llegaste a entender del todo. Tendrás que hacer un esfuerzo por concentrarte, pues tendrás una reunión de trabajo en la que, si estás atento, se despejarán tus dudas sobre algo importante.
acuario	2014-03-14	 Ser generoso con los demás es un rasgo natural de tu carácter, pero no debes descuidar tu economía, que, en un futuro próximo, puede verse resentida por algún suceso. Sería muy bueno que ahorres un poco cada día a partir de hoy mismo.
piscis	2014-03-14	 Harás un esfuerzo por entender a tu pareja en una cuestión que, hasta ahora, has sido incapaz de ver con claridad. Intenta ponerte en su lugar, ser flexible, entender que no todo es blanco o negro y que, lo importante, es que disfrutéis juntos de las cosas. De este modo todo irá mejor.
aries	2014-03-15	 Adoptas ciertas decisiones muy convenientes, de esas que aunque te cuesten bastante emocionalmente o suponga desprenderte de ciertas cosas, te van a venir muy bien. Un asunto de amistad se endereza, toma un cariz mucho más adecuado o interesante.
tauro	2014-03-15	 Has hecho un esfuerzo esta semana que quizá hoy te pase factura física. Aprovecha para descansar, para tomarte unas horas o incluso toda la tarde sin hacer nada, porque al fin y al cabo te lo mereces. Te sentará bien y nadie te lo va a reprochar.
geminis	2014-03-15	 Tu ánimo hoy estará bastante mejor que ayer, sobre todo porque vas a recibir un whatsupp o una llamada que te hará notar lo que te aprecia una persona a la que tienes mucho cariño y has pasado muy buenos ratos con ella. Si te propone quedar contigo, no lo dudes, acepta.
cancer	2014-03-15	 Intentas olvidar algún mal rato y lo más apropiado para ello es que no le des muchas vueltas, así que si se lo cuentas a alguien, que sólo sea una vez y después, pasa a hablar de otras cosas más ligeras o frívolas, porque eso hoy te hará más bien del que piensas. Desconecta.
leo	2014-03-15	 Vas a tener que cumplir con un compromiso, probablemente familiar, que no es lo que más te apetece, pero sabes que debes hacerlo y ahí saldrá a relucir tu sentido de la responsabilidad. Eso no significa que le tengas que dedicar todo tu tiempo libre, haz otros planes para más tarde.
virgo	2014-03-15	 La Luna llena en tu signo te traerá recuerdos que son importantes, pero ahora te darás cuenta de que a veces se idealizan a las personas y a las situaciones. Ese sentido práctico que tienes te ayudará a poner ciertas relaciones del pasado en su sitio justo. Te sentirás bien al ver tu realidad actual.
libra	2014-03-15	 No dejes que hoy nadie te meta prisa para hacer nada, ya que eres dueño de tu tiempo y lo debes organizar a tu modo y de acuerdo con tus intereses. Vigila, porque puede haber alguna persona bastante manipuladora cerca de ti, y no te conviene seguirle el juego.
escorpio	2014-03-15	 No te sientas decepcionado con un amigo porque no te ha llamado para un trabajo o no te ha invitado a alguna reunión. Piensa que tu, en otras ocasiones, has hecho lo mismo y él no se ha enfadado contigo. Te ronda ese afán de control que no es positivo. Vigila.
sagitario	2014-03-15	 Rebaja hoy la intensidad de tus compromisos, porque es mucho mejor que no quieras llegar a todas partes ni organizarlo todo tu. Acudir con calma y dejar de ser el protagonista de una reunión le irá bien a tu mente y también a tus fuerzas físicas.
capricornio	2014-03-15	 Te dejas llevar por cierta pereza e intentarás que alguien haga un trabajo, quizá doméstico, por ti. Pero eso puede llevarte a ver malas caras a tu alrededor, así que muestra, por lo menos, que estás dispuesto a colaborar cuando descanses un poco de toda la semana.
acuario	2014-03-15	 Ciertas cosas han cambiado en tu pareja o en la familia, quizá porque han perdido cierta posición y están de un humor cambiante. Hoy te toca consolarles, escucharles y darles todo el apoyo que necesitan. Aunque no te lo parezca, será muy gratificante para ti también.
piscis	2014-03-15	 Será una jornada en calma, para disfrutar y no pensar demasiado en cosas desagradables o en asuntos de dinero. Charlarás con alguien interesante y te dejarás contagiar de su buen humor y de su particular filosofía de la vida. Absorbe esos momentos con intensidad.
aries	2014-03-16	 Sabrás improvisar sobre la marcha una reunión o una comida que no habías preparado, pero surgirá de repente y como te vas a encontrar muy a gusto y en buena compañía, lo harás encantado. No te importará que eso te suponga un poco de trabajo.
tauro	2014-03-16	 Hoy te levantarás con energía para atender algunos asuntos domésticos que has ido dejando de lado durante la semana, pero que ya no te queda más remedio que hacer. No obstante también vas a encontrar tiempo para darte un paseo o hacer algo que te agrada con toda la calma.
geminis	2014-03-16	 Alguien te avisa de un asunto que te interesa o te propone una reunión de cara a la semana que viene que puede resultar fructífera en muchos sentidos. Harás bien si te preparas mentalmente para ella, quizá se trate de algo relacionado con algo artístico o cultural.
cancer	2014-03-16	 No te va a gustar como trata alguien a tus hijos o a un ser querido y vas a defenderlos con uñas y dientes. Quizá sean dos mundos incompatibles y tengas que elegir, pero no te quedarán dudas de lo que tienes que hacer aunque te suponga cierto disgusto.
leo	2014-03-16	 El fin de semana se te hace corto, y tendrás la sensación de que no has hecho casi nada, pero eso es algo que tienes que aprender a manejar sin que suponga un estrés o una presión añadida. Por otra parte, te vendría muy bien hoy olvidar el sedentarismo, mueve el cuerpo.
virgo	2014-03-16	 Te hace ilusión hacer un corto viaje y aceptas una invitación para visitar a un amigo que vive lejos. Renovarte mentalmente y ver otros paisajes es una buena terapia, la mejor que puedes hacer ahora, en especial si has vivido algo triste o negativo hace poco.
libra	2014-03-16	 No te excedas con los deportes o cualquier otro esfuerzo físico que no acostumbras a hacer, porque algo que te puede favorecer, si lo practicas en exceso, se volverá contra ti. Lo mejor es que seas muy prudente hoy y no quieras llegar el primero a la meta.
escorpio	2014-03-16	 Te empeñas en descubrir la verdad sobre alguien, ya que ese misterio te atrae con fuerza y la curiosidad será hoy más fuerte que tu. Pero debes estar preparado para lo que descubras, porque hay algo que se te escapará de las manos. Piensa que tu también tienes secretos.
sagitario	2014-03-16	 Hoy te adaptarás con mucha facilidad a un ambiente o a una reunión social que no es la habitual y en el que habrá personas quizá de otros círculos muy alejados a tu nivel económico o cultural. Pero sabrás encontrarte como pez en el agua, desarrollando tu lado más simpático.
capricornio	2014-03-16	 Te cuesta llegar a conclusiones sobre una decisión económica que debes tomar pronto. Consulta con tu pareja o con alguien de la familia, porque te darán pistas y te ayudarán a ser objetivo. Valora las consecuencias y responsabilidades que se derivan de ella.
acuario	2014-03-16	 Tendencia a ser un poco excéntrico y a dar la nota, lo que puede sorprender a alguien que no te conoce demasiado y puede que se lleve una mala opinión de ti. Tendrás que equilibrar esto y no querer sobresalir por un comportamiento exagerado, no te interesa.
