sign	date	prediction
libra	2011-02-02	No pienses que la pareja y tu familia son incompatibles, muy al contrario, si decides reunir a las dos partes veras que se llevan bien y que todo fluye con normalidad, te sentirás feliz cuando puedas tener en el mismo espacio a todas las personas a las que quieres.
escorpio	2011-02-02	Va a aparecer en tu vida una nueva persona que va a cambiar tu mundo por completo y tu forma de vivir la vida, pero lo mejor, es que ese cambio te va a encantar y lo aceptaras encantado. Cógele su mano y déjate guiar, veras que tu vida cambiara para mejor.
sagitario	2011-02-02	Hoy estarás de un humor muy positivo y estarás dispuesto a ayudar a todo el mundo pero debes tener en cuenta que no todo el mundo se deja ayudar o incluso puede que el momento elegido para hacer tus buenas acciones no sea el más adecuado para la otra persona.
capricornio	2011-02-02	Tu círculo de amigos no se verá ampliado, pero tampoco lo vas a necesitar porque los que sois estáis bien unidos, y no necesitas que venga nadie nuevo a daros lecciones de amistad. Siéntete afortunado con lo que tienes porque no te va a faltar cariño ni un solo día.
acuario	2011-02-02	Más vale que te conformes con lo que ya tienes y que no estropees el día, por comeduras de cabeza que no vienen al caso. Es mejor que dejes pasar el tiempo y que luego tomes la decisión. Si eres estudiante, esfuérzate al máximo, porque todo el sacrificio que hagas se verá recompensado.
piscis	2011-02-02	Intenta tomar las cosas con más calma y baja el ritmo de tu vida, siéntate en la mesa con tiempo y disfruta de lo que tengas en el plato, verás que en poco tiempo te sentirás mejor. Prestar atención a los oídos, ya que es posible que te de un poco la lata.
aries	2011-02-03	Hay estabilidad absoluta en tu vida sentimental, sin fluctuaciones en vuestra vida sentimental, nada va a cambiar durante los próximos días, tengas o no pareja. La vida te parecerá un poco aburrido y monótono ya que tendrás la impresión que todos los días son iguales.
tauro	2011-02-03	Con el verano te encuentras peor, curiosamente vas al revés que todo el mundo. En general, a las personas les sienta bien el sol y las vacaciones, pero tu necesitas escapar del calor excesivo. Así que busca la manera de refrescarte e irte de vacaciones a un lugar más fresco.
geminis	2011-02-03	Aunque no sean de tu agrado, no dejes escapar las oportunidades que se te pueda presentar ya que no corren buenos tiempos para ser selectivo y exigente. Alguien de tu entorno te pedirá ayuda económica, comparte lo que tienes porque mañana podrías ser tú quien sea el necesitado.
cancer	2011-02-03	Se acabo el salir de casa siempre con ropa y calzado deportivo o vestido con la ropa del siglo pasado. Está bien reciclar y reutilizar las cosas usadas pero tu fondo de armario ya se ha quedado totalmente anticuada. Vete de compras, arréglate y verás como arrasas.
leo	2011-02-03	Llegan cambios muy importantes en tu vida laboral, estés o no trabajando. Pero si ya estás trabajando sufrirás un cambio radical en tu actividad actual. Se abre una nueva etapa completamente distinta, coge al toro por los cuernos y no le tengas miedo, saldrás airoso.
virgo	2011-02-03	Se presenta unos días formidables para todo lo relacionado con el aspecto laboral. Si has estado en estos últimos meses en una situación de inactividad, las circunstancias pueden cambiar en buenas noticias mucho antes de lo que crees. Volverás a verlo todo con más optimismo.
libra	2011-02-03	Tu pareja está empezando a cansarse que siempre intentes salirte con la tuya y lo lleves todo a tu terreno. Sé más transigente si no quieres peleas diarias. Si no tienes pareja, relájate y no te obsesiones. Todo el mundo pasa por distintas fases y ahora te toca estar soltero.
escorpio	2011-02-03	Te sentirás con mucha fuerza y no pararás de hacer cosas durante todo el día. Además, tu mente también se encontrará muy activo y se notará en tu creatividad. Aprovecha este día al máximo, porque podrías dar con la solución definitiva a algo que te preocupa.
sagitario	2011-02-03	Aprovecha esta buena racha para hacer todo aquello que en el pasado no pudiste. Sucederán cosas que te harán dudar sobre tu profesión actual y sentirás la necesidad de dar un cambio a tu vida laboral y profesional, pero no te precipites porque no están las cosas para andar escogiendo.
capricornio	2011-02-03	Estarás de muy buen humor y no es de extrañar pues te llegan toneladas de amor y de cariño de todas partes. Si alguien te pide ayuda no se la niegues. Tú estás en una situación muy privilegiada así que comparte lo que tienes y te sentirás aun mucho mejor.
acuario	2011-02-03	Está claro que te gusta predicar con el ejemplo, y que no pides que los que trabajan contigo que tengan que hacer un sacrificio mayor que el tuyo. La forma que tienen tus compañeros de agradecértelo es trabajando lo mejor que saben. No puede existir mejor ambiente en tu trabajo.
piscis	2011-02-03	Tienes la idea equivocada que el amor solo puede ser a través de una relación de pareja, y no es así. Hay otros tipos de amor que son tan importantes como la que puedes mantener con tu familia o con tus amigos. A veces incluso te sentirás mucho más querido que con una pareja.
aries	2011-02-04	Si eres uno mas de las listas del paro, no te desanimes. La situación laboral es complicada pero no imposible. Hay un puesto de trabajo esperando para ti, y aunque al principio no sea lo que habías pensado, con el tiempo te acabara gustando, no desaproveches la oportunidad.
tauro	2011-02-04	Hoy será un día en el que te encuentres negativo y con mucha ansiedad por todo lo que tienes en tu cabeza. Trata de calmarte un poco. Piensa que todos los seres humanos necesitamos realizar algunos cambios para poder evolucionar, algo que implique crecer y aprender.
geminis	2011-02-04	Ha llegado el momento que esperabas, y por fin podrás demostrar todo lo que vales. Tus jefes estarán encantados contigo. Concéntrate en tu trabajo y en cuanto llegues a tu trabajo olvídate de todo lo demás y deja los problemas fuera, así conseguirás ser una persona mucho más eficiente.
cancer	2011-02-04	Tus energías estarán renovadas y vas a tener mucha inspiración para resolver asuntos del trabajo que requerirán dotes de mando para que las cosas salgan bien. No te importará nada dirigir todo lo que haga falta, porque disfrutarás con todo lo que signifique organización.
leo	2011-02-04	Está bien que pongas de tu parte para encontrar a la persona que estas buscando pero tampoco es sano que te obsesiones porque esta actitud solo provocara que te cambie el carácter y que te enamores de una persona que realmente no es tu media naranja. Tómatelo con más calma.
virgo	2011-02-04	Te enriquecerás cultural y espiritualmente si sigues los consejos de tu corazón. No te faltarán oportunidades para conseguir lo que deseas. Pero antes desintoxícate de gente complicada y neurótica. Es tiempo de que limpies tu ambiente para que respires aire puro.
libra	2011-02-04	El trabajo no te va a sobrar, como a casi nadie, pero tampoco te va a faltar. Una persona va a recurrir a ti porque realmente necesita tu ayuda. No seas egoísta y ayúdale. Si no te cuidas y controlas ahora tu salud, en un futuro podría convertirse en algo más serio.
escorpio	2011-02-04	Si estas esperando recibir alguna noticia laboral, ésta va a producirse muy pronto. Es posible que las buenas noticias despierten envidias entre alguno de tus compañeros pero tú a lo tuyo, llevas mucho tiempo luchando y sacrificándote así que ahora te toca recoger los frutos.
sagitario	2011-02-04	Un remedio para tu estado de animo es encontrar algún tipo de actividad que te haga sentirte a gusto. Si piensas que es fácil decirlo pero no tanto hacerlo, que no tienes tiempo, etc., deberías recapacitar y darte cuenta que estás poniendo excusas para mejorar tu calidad de vida.
capricornio	2011-02-04	Aunque será difícil encontrar apoyos para tus proyectos, pero encontrarás personas interesadas en invertir y en ayudarte a expansionar tu negocio. Si estás trabajando para una empresa puede que incluso te propongan un contrato de mayor duración o un aumento de sueldo.
acuario	2011-02-04	Este será un día en el que podrías recibir un pequeño empujón en el ámbito económico, gracias a la ayuda de una de tus amistades. En el amor y en las relaciones en general, si mantienes bajo control tus emociones negativas, disfrutarás de un día agradable.
piscis	2011-02-04	Tu pareja te pedirá que te aclares contigo mismo-a y que después pienses que hacer con vuestra relación. Está un poco cansado de que cambies de parecer continuamente y que afrontes los problemas y las discusiones de manera diferente según como tengas el humor ese día.
aries	2011-02-05	Deberías aprovechar este día para cerrar contratos o proyectos porque tendrás todo a tu favor para conseguir que sean acuerdos beneficiosos para tu futuro. En la economía tampoco podrás quejarte, pues tu buen hacer es posible que hoy te dé unos resultados excelentes.
tauro	2011-02-05	Hoy será un día en el que demostrarás tu innata capacidad para ejercer el liderazgo. Aprovecha todas las oportunidades que se te presenten para mejorar cualquier ámbitos de tu vida. Trabajarás mucho, y tendrás una gran capacidad para recuperarte y seguir adelante.
geminis	2011-02-05	Cuidado con las emociones que te pueden pasar factura en lo físico. Intenta no somatizar todo lo que estás viviendo porque te perjudica. Busca medios de relajarte, como un buen masaje o un spa, aunque sea en solitario. Sobre todo no fuerces a nadie a estar contigo hoy.
cancer	2011-02-05	Si ya tienes un negocio en marcha, estarás contento y feliz, porque las cosas van a ir como tenias previsto, incluso podrías plantearte una ampliación. Podrás estar tranquilo y confiar en tus empleados, porque no te van a dar problemas, eres un buen jefe y ellos te ven como uno más.
leo	2011-02-05	Es mejor que hagas caso de todo lo que te digan y no vayas de sobrado, como casi siempre. Si te comportas con humildad ningún problema te dará quebraderos de cabeza y se solucionará sin mucho esfuerzo. Aunque en tu camino de la búsqueda del amor, seguirás aún un poco perdido.
virgo	2011-02-05	No te cierres en banda y escucha lo que los demás tengan que decirte. Controla tu actitud demasiado autoritaria. Trata de pactar, de llegar a acuerdos que beneficien a todo el mundo en la medida de lo posible. En fin, tendrás que ser prudente para manejar tu cara más negativa.
libra	2011-02-05	Hoy disfrutarás de felicidad y abundancia en tu vida, a pesar de que quizá tengas que soportar alguna que otra tensión o resolver algún problema con la casa. Te sentirás muy dichoso al volverte a sentir muy a gusto con las personas que forman parte de tu vida.
escorpio	2011-02-05	Estás en el mejor momento para demostrarles a todos lo que vales como persona y como profesional. Has madurado gracias a las lecciones de la vida. Ese deseo que tienes en la mente se podría realizar, pero tendrás que trabajar duro para lograrlo. No dudes ni un segundo de tus capacidades.
sagitario	2011-02-05	Te espera un día de trabajo muy positivo y creativo, y no pararás de crear nuevas ideas. Pero en el amor, la cosa cambia, es posible que sientas cierta inestabilidad en tus relaciones: piensa detenidamente en la actitud que tienes hacia tu pareja, quizá no sea la adecuada.
capricornio	2011-02-05	Será mejor que evites cualquier tipo de situación que te estrese o que te haga entristecer, porque estarás propenso a convertir en tragedia el más mínimo problema. Intentar cuidarte lo máximo posible pero sin caer en excesos, un poco más de lo normal pero sin pasarse.
acuario	2011-02-05	Utiliza todo el tiempo que necesites para reflexionar y no tomes una decisión precipitada. Déjate aconsejar por tu pareja y familia, ellos no te engañaran y te dirán lo que más te conviene. Si puedes retrasa todo lo que puedas el tener que tomar esa decisión tan importante.
piscis	2011-02-05	A veces te pones muy chismoso y eso no te ayuda para nada, al contrario te perjudica. No cuentes cosas sobre tu vida privada, estas cosas solo os interesa a vosotros dos y no al resto del mundo. No abuses de la confianza que tiene depositada en ti tu pareja.
aries	2011-02-06	Tendrás que aguantar el chaparrón porque tu jefe se levantará con el pie izquierdo. Tu no entres al trapo, y veras como las cosas vuelven a su cauce. Un compañero te pedirá que le eches una mano, ten cuidado: hay lobos con piel de cordero en tu oficina. Descubrirás quien es.
tauro	2011-02-06	Te sentirás agobiado con la relación con tu pareja e intentarás buscar un poco de emoción a tu vida buscando nuevas experiencias, pero será mejor que te lo pienses bien porque lo único que vas a conseguir son decepciones y peleas con tu pareja y, realmente no merece la pena.
geminis	2011-02-06	No tientes a la suerte... Piensa que es mejor hacer un paréntesis y cogerte unos días. De esta manera no meterás la pata. Volverás con mas energías y así serás capaz de seguir demostrando lo que realmente vales, pues no estás al cien por cien. No eres ni la sombra de lo que tu eres.
cancer	2011-02-06	Si estas en paro quédate así algún tiempo más, no estás en óptimas condiciones para buscar nada en estos momentos. No es una buena época propicia para meter el hocico en el mundo laboral. No desesperes porque con la llegada del otoño, el sol hará aparición en tu vida profesional.
leo	2011-02-06	Te sentirás tentado a relajarte al ver que tus asuntos están dando sus frutos, y es justamente ahora cuando deberías estar más alerta que nunca, pues es probable que hayas despertado envidias a tu alrededor y que haya alguien esperando a que te tropieces para arrebatártelo.
virgo	2011-02-06	Tendrás que hincar el codo y luchar por una estabilidad en tu trabajo ya que no te van a dar nada regalado. En líneas generales será un periodo de incertidumbre laboral. Aún así puede surgirte oportunidades profesionales fuera del lugar donde resides habitualmente.
libra	2011-02-06	Tu colesterol te dará algún problemilla. No te descuides y hazte revisiones periódicas, para poder disfrutar al máximo de tu vida, especialmente ahora que las cosas te van bastante bien. Haz ejercicio y así, estarás más sano y te quitarás ese par de kilos que te sobran.
escorpio	2011-02-06	Controla lo que comes y evita ir a restaurantes. Es mejor que cocines tu mismo y así sabrás que te alimentas de manera realmente saludable. Las infusiones también serán una gran ayuda para eliminar aquello que te sobra, ya que te ayudaran a limpiarte por dentro.
sagitario	2011-02-06	Eres una persona positiva que, incluso cuando las cosas en el trabajo no van todo lo bien que te gustaría, tu tienes una sonrisa. Te comerás alguna bronca de tus jefes, pero no le des más importancia de la que tiene, sabes que eres un buen trabajador y que tu puesto no corre peligro.
capricornio	2011-02-06	Tu salud se verá beneficiada estos días, lo que te dará una fuerza y una energía óptimas para encarar de forma satisfactoria todos tus proyectos, sobre todo en tu faceta persona. Así que aprovecha este momento para dar un avance positivo a esos asuntos que tienes abandonados.
acuario	2011-02-06	Anímicamente estarás muy fuerte. Se nota en tu cara que eres feliz y estás de buen humor. Aprovecha el día de hoy, para hacer las cosas que te gustan, no es necesario que dejes a un lado tus obligaciones porque si te organizas bien tendrás tiempo para todo.
piscis	2011-02-06	Traslada tu buen humor y toda esa energía positiva que llenan otras facetas de tu vida a tu ambiente laboral. El trabajo es precisamente eso, trabajo, y para casi nadie es agradable tener que madrugar cada día, aguantar a los compañeros y el estrés diario.
aries	2011-02-07	Físicamente no tendrás ningún problema así que tu medico de cabecera va a olvidarse por unos meses de como es tu cara. De lo único que tendrás que preocuparte en los próximos meses es de arreglar ese lio que tienes en tu cabeza, que no es poco…
tauro	2011-02-07	Los problemas no surgirán por parte de la otra persona, sino que el origen estará en ti y en ese carácter tan avinagrado que se te ha puesto. Si no te encuentras a gusto con la persona con la que compartes tu vida, es mejor que se lo digas claro y no te andes con rodeos.
geminis	2011-02-07	Si tienes pareja, deberás hacer verdaderos esfuerzos si quieres mantenerla. Tendrás los nervios a flor de piel y te enfadarás por cualquier tontería. Deberás aprender a morderte la lengua muy a menudo porque sino tu pareja se cansara de ti en menos de lo que canta un gallo.
cancer	2011-02-07	Disfrutaras más con tus amigos y tu familia porque ya saben cómo eres y no te harán mucho caso con tus paranoias. Ellos te dejaran vivir tu vida tranquilamente hasta que decidas por ti mismo que quieres hacer con tu vida y con quien quieres compartirla.
leo	2011-02-07	Tomate las cosas con esa alegría que te caracteriza y contagia a los que te rodean, veras que después de una temporada un poco oscura, en tu trabajo acabara todo el mundo riéndose de sí mismos y cambiando radicalmente el ambiente laboral. Todo depende de cómo afrontar las cosas.
virgo	2011-02-07	Piensa y reflexiona detenidamente porque a lo mejor, no es que no estés a gusto con tu pareja, sino que con quien no estás realmente a gusto es contigo mismo. No le compliques la vida a nadie hasta que seas capaz de poner en orden tu cabeza y aclarar las ideas.
libra	2011-02-07	Será una jornada complicada en el trabajo porque habrá muchos asuntos pendientes que resolver. Si pides ayuda, te la pueden negar, porque has estado abusando demasiado de las buenas intenciones y de la generosidad de tus compañeros. Intenta templar la situación con tu simpatía natural.
escorpio	2011-02-07	Tendrás una situación incómoda en el trabajo, así que no bajes la guardia y déjale a todo el mundo las cosas bien claritas. Si empleas bien tu cabeza, no habrá nadie que te arrebate lo que es tuyo. Recibirás buenas noticias económicas que te permitirán pensar en el futuro.
sagitario	2011-02-07	Busca algo en que ocupar tu tiempo, pero que sea una actividad que te relaje. Evita hacer cosas que te exciten porque ya tienes los nervios bastante alterados. El yoga es una buena opción y si lo acompañas con un poco de actividad física que te ayude a liberar adrenalina, mucho mejor.
capricornio	2011-02-07	Dedica un tiempo para ti mismo, incluso te convendría irte solo de vacaciones. La idea te sonará un poco raro pero al contrario, después de una época de reflexión y soledad, notaras que vuelves a ser quién eres y entonces podrás volver al mundo social.
acuario	2011-02-07	Durante estos meses de verano aprovecha para tomar el sol todo lo que puedas. No te preocupes si te conviertes en una lagartija porque el sol es para ti una gran fuente de salud que te ayudara a fortalecer tus huesos, prevenir futuras enfermedades y ser más alegre.
piscis	2011-02-07	Sin novedades en el terreno laboral. Iras cada día a tu puesto pero sin pena ni gloria, serás como un robot que llegas, cumples con tu obligación y te vas. No molestaras a nadie y, por tanto, tampoco querrás que te molesten a ti. Búscate algo que te motive.
aries	2011-02-08	No va contigo tirar la toalla a la primera de cambio, así que si lo que te ofrecen no te gusta mucho, seguro que con tu optimismo le das la vuelta a la tortilla y vas a trabajar con una sonrisa de oreja a oreja. Eres consciente que lo más importante es tener un trabajo.
tauro	2011-02-08	Tendrás una situación que no te agradará ni te hará feliz con tu pareja. Sobre todo porque es algo que no te esperabas, ya que hasta ahora todo parecía marchar sobre ruedas. No intentes convencer a tu pareja para que se quede a tu lado. Es mejor que le des un tiempo.
geminis	2011-02-08	Tu vida social cobrará cierto protagonismo sobre todo por la tarde. Tendrás algunos compromisos ineludibles que te sacarán de la rutina y sobre todo te divertirás mucho. Será de esos días, que los planes te salen redondos. Podrás relajarte y desconectar.
cancer	2011-02-08	Si tienes trabajo, tranquilo, tus superiores te siguen de cerca y saben que pueden confiar en ti. Los que estén sin trabajo, concertarán una entrevista y antes de que termine el mes se habrán incorporado a una empresa con expectativas nada desdeñables.
leo	2011-02-08	Podría aparecer alguien en tu vida, pero nada realmente importante como para durar con esa persona. Habrá un conflicto con tus amigos que te hará sentirte un poco triste y decaído, pero no te agobies. Aunque sea difícil de resolverlo con tu saber hacer se solucionará.
virgo	2011-02-08	Si no tienes trabajo, actualiza de nuevo tu currículo y envíalo a todos los sitios que puedas, seguro que de algún sitio te llaman. Utiliza el tiempo libre que tienes para prepararte mejor. Nunca está mal tener más conocimientos y así ser un trabajador más cualificado y competitivo.
libra	2011-02-08	A pesar de las complicaciones o dificultades que puedan surgir en tu trabajo estarás de buen humor y esta actitud repercutirá muy positivamente en tu trato con la familia y amigos. Valorarán tu buena manera de afrontar los problemas y la fortuna estará de tu parte.
escorpio	2011-02-08	Soluciona los problemas con tu pareja como mejor sepas pero sin agobiarla. A veces es mejor dejar pasar las cosas y empezar de cero. Con tus amigos las cosas irán muy bien, lo cual agradecerás ya que es importante tener alguna parcela de tu vida en la que haya tranquilidad.
sagitario	2011-02-08	Las enfermedades te respetarán, aunque también es posible que tengas algún que otro susto con tu salud. Si es así, no esperes a sentirte mal del todo para acudir al médico, es mejor que lo hagas al mínimo síntoma, así evitarás males mayores.
capricornio	2011-02-08	No permitas que el exceso de trabajo y el ritmo de vida mermen tus defensas. Procúrate una alimentación adecuada y más momentos de relax al término de cada jornada. No podrás seguir con este ritmo tan exigente. Intenta evitar los cambios bruscos de temperatura.
acuario	2011-02-08	Cuando tu pareja se comporte de manera un poco extraña acude a las amistades, ellos te brindarán su apoyo y hasta un hombro en el que llorar siempre que lo necesites. Pero no te agobies tanto, pues al final comprobarás que no habrá merecido la pena.
piscis	2011-02-08	Te expresas con más claridad y así consigues que te entiendan mejor. Por tanto, ganarás en confianza y desempeñarás tu cometido con la tranquilidad del que sabe que las cosas pueden irle aún mejor y con la seguridad al saber que el trabajo bien hecho te dará buenos frutos.
aries	2011-02-09	Tanto trabajo te ha producido desequilibrio y cansancio. Deberás pensar en tus prioridades y optar por el descanso, a nivel físico pero también mental, apartándote por un tiempo de lo que sientes que te hierre. En poco tiempo recuperarás tu vitalismo.
tauro	2011-02-09	No te preocupes tanto por los tuyos, que están bien. Ellos saben muy bien que no les dejas de lado, así que no te agobies con pensamientos tontos. Si te necesitan te llamaran, así que ya es hora de que cortes el cordón umbilical y amplíes horizontes.
geminis	2011-02-09	Debes intentar ahorrar todo lo que puedas para así poder liquidar alguna pequeña deuda o préstamo que tengas pendiente. A finales de semana te sentirás mas desahogado económicamente e incluso podrás permitirte darte un capricho. Verás que bien te sienta.
cancer	2011-02-09	Poco a poco tu situación económica se irá estabilizando. Recibirás un fuerte impulso en tus asuntos económicos como el comienzo de una nueva actividad profesional. Puedes tener momentos de importantes gastos, así que ahorra un poco para cuando lo necesites.
leo	2011-02-09	Si actualmente estás soltero, no debes preocuparte por encontrar pareja, porque aparecerá en el sitio más inesperado. Eso sí, no creas que va a ser cosa de magia, pon algo de tu parte, arréglate, revisa tu armario y modernízalos si es necesario.
virgo	2011-02-09	No te tomes a mal los consejos que te lleguen de los que más te quieren, al contrario, hazles caso y ponlos en práctica porque seguro que lo agradecerás. Desde fuera las cosas tienen otra perspectiva y casi seguro que ellos se dan cuenta de muchas cosas que tu no puedes ver.
libra	2011-02-09	Si estás en pareja, vas a vivir un tiempo revuelto. Las dudas no surgirán de ti, ya que estas seguro de tus sentimientos. Los problemas vendrán por parte de tu pareja, ya que va a empezar a dudar de si realmente merece la pena continuar con vuestra historia de amor.
escorpio	2011-02-09	Se avecinan buenas noticias ya que tu entorno familiar se verá incrementado con la llegada de un nuevo miembro, un pequeñín que hará que se os caiga la baba a todos. Aprovecha para estar más con tus seres queridos ahora que tendréis un nuevo juguete para achuchar.
sagitario	2011-02-09	Aunque hayas pasado unos meses un poco apurado, la cosa ira mucho mejor. Has podido recuperarte de los gastos extras y solo tendrás que afrontar el día a día. Te sentirás más desahogado y te sentirás tentado a concederte algún capricho. Piénsatelo bien antes de gastar.
capricornio	2011-02-09	Te llegará un golpe de suerte que te aportará bastantes beneficios. Serán el resultado de unas transacciones realizadas mucho tiempo atrás y que habías olvidado. Tu horizonte financiero se presenta muy estable durante una buena temporada, así que respira tranquilo.
acuario	2011-02-09	Planea alguna excursión pero a lugares donde el clima sea radicalmente distinto al del lugar donde vives habitualmente. Este cambio te ayudara a reforzar tus pulmones y vías respiratorias. Si tienes niños llévalos contigo porque les beneficiará mucho.
piscis	2011-02-09	Si estás pasando por algún apuro económico, debido a que estés estudiando o estés desempleado, pide ayuda a tus familiares más cercanos. No tendrán ningún problema en echarte una mano para salir del pozo. Incluso se sentirán bien al poder ayudarte y sentirse útiles.
aries	2011-02-10	Si llevas algún tiempo dándole vueltas a la cabeza al hecho de solicitar una mejora laboral, es tu momento. Ha llegado la hora de que salgas de la monotonía laboral en la que vives. Plantéales la cuestión a tu jefe, estará receptivo y sabrá escuchar tu propuesta.
tauro	2011-02-10	Si tienes algún proyecto en mente y no te habías atrevido a desarrollarlo, ahora es el momento de hacerlo realidad. Siempre te ha dado cosa poner en práctica todo aquello que se te pasaba por la cabeza, pero ha llegado el momento de expresarte tal y como eres.
geminis	2011-02-10	Tus críticas pueden herir la susceptibilidad de quienes trabajan contigo. Debes cuidar más tus formas y respetar sus sentimientos. Eres amigo de la buena vida, pero ahora tienes que vigilar con mucho cuidado tus cuentas para evitar sustos a final del mes.
cancer	2011-02-10	Tu cuerpo y tu salud te van a preocupar mucho. No es que estés obsesionado con el tema, pero quieres verte y encontrarte bien. Despertará en ti el interés por modificar determinados hábitos cotidianos y por conocer nuevas terapias para sentirte bien contigo mismo.
leo	2011-02-10	No retengas a nadie si no pretendes hacerla totalmente feliz. Si le das la libertad, le estarás dando la oportunidad de que rehaga su vida al lado de alguien que pueda ofrecerle algo que ahora mismo tú no puedes o, simplemente no quieres. Necesitas otra cosa en estos momentos de tu vida.
virgo	2011-02-10	Si has sido previsor y tienes ahorros invertidos, no tendrás por que preocuparte. Está claro que en su día hiciste una buena elección y por eso ahora puedes dormir tranquilo, sabiendo que tu dinero está a salvo y todo a pesar de los malos tiempos que estamos viviendo.
libra	2011-02-10	Es un buen momento, si estás pensando en estrechar lazos con alguien especial o recuperar el aprecio de alguien con la que has perdido el contacto. Si tienes dudas a la hora de actuar, deja hablar tu corazón y sigue tus corazonadas más que tu razón.
escorpio	2011-02-10	Es posible que recibas buenas noticias profesionales. Valora lo que ya tienes y lo que te ofrecen, y decídete por lo que más te convenga a largo plazo. No te dejes embaucar por grandes promesas, porque alguna de las opciones puede ser muy tentadora pero a la larga te darán problemas.
sagitario	2011-02-10	Hoy atraerás a todos los corazones solitarios. Tendrás donde elegir y lo pasarás bien haciéndote de rogar. Si eres soltero, lo disfrutarás aún más pues necesitabas ser el centro de atención y hacer lo que te de la gana. Pero cuidado con jugar con los sentimientos de los demás.
capricornio	2011-02-10	Ten mucho cuidado con los asuntos económicos. Todo dependerá de una buena organización de tus recursos ya existentes y el conocimiento necesario para embarcarte en proyectos importantes. La búsqueda de asesoramiento será una de las mejores armas a tener en cuenta.
acuario	2011-02-10	Hoy estarás rebosante de energía y entusiasmo que te proporcionarán el impulso que necesitas para encarar los obstáculos de tu vida. Este será el momento perfecto para tomar decisiones que cambien todo aquello quieras cambiar. No mires atrás y salta hacia delante.
piscis	2011-02-10	Si no tienes trabajo, te conformaras con la situación que tienes y ni te vas a dejar la piel buscando trabajo. Esta actitud no te beneficiara nada, porque cuando consigas tener un trabajo no te durara, porque tampoco le vas a echar ganas para mantenerlo.
aries	2011-02-11	Intenta mantener tus logros alcanzados hasta el momento. No es momento de promocionarte ni de conseguir un ascenso. Procura tener una relación cordial con tus superiores porque puedes perder los papeles por un asunto e incluso te lleve a descender de puesto.
tauro	2011-02-11	Sentirás que tienes un montón de energía y ganas de hacer cosas, aprovecha esta época para hacer más deporte de lo habitual y así recargarte al máximo para cuando tengas un poco de bajón. Las frutas y las verduras te sentaran muy bien.
geminis	2011-02-11	Aunque te sientas tentado en comprarte ese capricho, no toques tu dinero y déjalo en donde está. Ya vendrán tiempos mejores para utilizar tu dinero, pero por el momento, es mejor que lo dejes guardado por si llegan malos tiempos. Sabes que lo necesitas.
cancer	2011-02-11	El ser demasiado imprudente no debería aportarte nada positivo, así que más vale que juegues la baza de la prudencia. Está bien sentirse en plena forma. Lo ideal es conservar esa buena forma, pero corres el riesgo de comportarte de modo impulsivo e imprudente en exceso...
leo	2011-02-11	Si tienes pareja, tendrás momentos de ternura y complicidad con la persona que está cerca de tu corazón. Y si estás soltero, ¿quién sabe?, tal vez Venus te tenga preparado algún encuentro fortuito con alguien especial que podría ayudarte a ser mucho más feliz.
virgo	2011-02-11	Te encontrarás más volcado para conseguir las metas que te hayas propuesto. Aparece una nueva situación profesional que llegará a consolidarse durante los próximos días. Te sentirte bien al ser más solicitado y que tus jefes valoren más tus opiniones y puntos de vista.
libra	2011-02-11	Lo que se alejó de ti déjalo ir, no busques tenerlo a la fuerza a tu lado. El pasado no regresa, queda en los recuerdos. Trata de colocarlo en un lugar especial de tus sentimientos. Tu entorno te agradecerá que aclares tu vida y que vuelvas a ser como eras antes.
escorpio	2011-02-11	Tu nivel de exigencia y superación estará dormido, simplemente te conformaras con lo que has conseguido y en este momento, no te apetece sacrificarte más que lo justo y necesario. Eres consciente que haces tu trabajo de manera aceptable, y en este momento no quieres más.
sagitario	2011-02-11	Existe una tendencia general al gasto y a la dificultad de incrementar tu capacidad adquisitiva. Como consejo no prestes ni te embarques en grandes sumas de capital y si lo necesitas aléjate de tus compañeros para realizar cualquier operación importante.
capricornio	2011-02-11	Si tienes pareja, una persona de tu entorno te ayudará a esclarecer si merece la pena estar emparejado o te conviene dejarlo para encontrar otra persona más acorde con tus inquietudes personales. Verás que el amor no es sólo pasión y fuegos artificiales.
acuario	2011-02-11	Habrá alguien a vuestro alrededor que se ha propuesto fastidiarte la vida laboral, y como no tengas los cinco sentidos bien alerta, es posible que lo consiga. Está claro que estos trepas, intentarán quedarse con lo que tienes. Lucha con uñas y dientes para que no se queden con lo tuyo.
piscis	2011-02-11	Todo el mundo necesita una época de bajar el ritmo, pero tú te has pasado con la relajación, ya que estas llegando al extremo de la indiferencia y el pasotismo. Espabila rápido, de lo contrario te surgirán problemas en donde no los había o crecerán los que ya existían.
aries	2011-02-12	En lo referente al tema familiar, tendrás que prestar mucha atención porque sin que puedas hacer nada para remediarlo, despertarás muchas envidias que crearán muchos conflictos. Anda con ojo para que no te hagan daño, pues nadie saldrá para echarte una mano.
tauro	2011-02-12	Si ya estás trabajando seguirás manteniendo tu puesto. No pidas ningún ascenso o cualquier mejora laboral, es mejor que no tientes a la suerte y te conformes con lo que tienes. Considérate una persona afortunada por tener que levantarte cada día para ir a trabajar.
geminis	2011-02-12	Ya no tendrás problemas para relacionarte, lo que te aportará una confianza renovada en ti mismo. Dotado de esta nueva confianza, y confiando un poquito más en tu futuro más inmediato, podrás conseguir aquellos propósitos que anhelas con tanta fuerza.
